hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.715, -150.004, 0, 0, 0.221351, -161.483, 0.221351, 18.5172
0, 600.00000, 239.681, -149.957, 0, 0, 0.221383, -161.436, 0.221383, 18.5641
0, 900.00000, 239.453, -149.959, 0, 0, 0.221592, -161.438, 0.221592, 18.5622
0, 1200.00000, 239.483, -149.97, 0, 0, 0.221566, -161.448, 0.221566, 18.5519
0, 1500.00000, 239.587, -149.987, 0, 0, 0.22147, -161.465, 0.22147, 18.5345
0, 1800.00000, 239.516, -149.997, 0, 0, 0.221535, -161.475, 0.221535, 18.5246
0, 2100.00000, 239.558, -149.979, 0, 0, 0.221497, -161.457, 0.221497, 18.543
0, 2400.00000, 239.409, -149.96, 0, 0, 0.480774, -161.438, 0.480774, 18.562
0, 2700.00000, 239.452, -150.014, 0, 0, 1.14547, -161.492, 1.14547, 18.508
0, 3000.00000, 239.506, -149.969, 0, 0, 1.32927, -161.447, 1.32927, 18.5526
0, 3300.00000, 239.446, -149.983, 0, 0, 1.3296, -161.461, 1.3296, 18.5388
1, 0.00000, 239.374, -149.977, 0, 0, 1.65397, -161.456, 1.65397, 18.5442
1, 300.00000, 239.283, -149.994, 0, 0, 0.950966, -161.473, 0.950966, 18.5274
1, 600.00000, 239.424, -149.988, 0, 0, 0.950414, -161.466, 0.950414, 18.5337
1, 900.00000, 239.428, -149.996, 0, 0, 0.950393, -161.474, 0.950393, 18.526
1, 1200.00000, 237.025, -149.964, 0, 0, 0.665561, -161.442, 0.665561, 18.5577
1, 1500.00000, 239.471, -149.994, 0, 0, 0.221592, -161.472, 0.221592, 18.5282
1, 1800.00000, 239.417, -150.009, 0, 0, 0.221627, -161.487, 0.221627, 18.5128
1, 2100.00000, 239.343, -150.018, 0, 0, 0.221694, -161.496, 0.221694, 18.5039
1, 2400.00000, 239.211, -150.026, 0, 0, 0.221817, -161.505, 0.221817, 18.4952
