hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.959, -150.007, 0, 0, 0.705904, -161.485, 0.705904, 18.5149
0, 600.00000, 239.899, -149.996, 0, 0, 1.22585, -161.475, 1.22585, 18.5255
0, 900.00000, 239.796, -149.998, 0, 0, 1.21276, -161.476, 1.21276, 18.5241
0, 1200.00000, 239.825, -150.001, 0, 0, 1.1105, -161.48, 1.1105, 18.5203
0, 1500.00000, 239.909, -150.006, 0, 0, 1.11011, -161.485, 1.11011, 18.5155
0, 1800.00000, 239.842, -150.009, 0, 0, 2.21659, -161.487, 2.21659, 18.5131
0, 2100.00000, 239.757, -150.004, 0, 0, 5.95415, -161.482, 5.95415, 18.5181
0, 2400.00000, 239.704, -150.002, 0, 0, 4.43574, -161.481, 4.43574, 18.5195
0, 2700.00000, 239.859, -150.018, 0, 0, 2.63335, -161.496, 2.63335, 18.504
0, 3000.00000, 239.883, -150.007, 0, 0, 2.16517, -161.485, 2.16517, 18.5151
0, 3300.00000, 239.88, -150.007, 0, 0, 1.38249, -161.486, 1.38249, 18.5143
1, 0.00000, 239.846, -150.004, 0, 0, 1.68901, -161.482, 1.68901, 18.5179
1, 300.00000, 239.796, -150.006, 0, 0, 2.06383, -161.485, 2.06383, 18.5152
1, 600.00000, 239.83, -150.002, 0, 0, 2.23373, -161.481, 2.23373, 18.5194
1, 900.00000, 239.82, -150.004, 0, 0, 2.42104, -161.482, 2.42104, 18.5177
1, 1200.00000, 239.146, -150.007, 0, 0, 2.47905, -161.486, 2.47905, 18.5143
1, 1500.00000, 239.809, -150.005, 0, 0, 2.94799, -161.483, 2.94799, 18.5168
1, 1800.00000, 239.774, -150.01, 0, 0, 3.41988, -161.488, 3.41988, 18.5116
1, 2100.00000, 239.759, -150.014, 0, 0, 3.71971, -161.492, 3.71971, 18.5081
1, 2400.00000, 239.706, -150.018, 0, 0, 3.72053, -161.496, 3.72053, 18.5036
1, 2700.00000, 239.673, -150.019, 0, 0, 3.33277, -161.498, 3.33277, 18.5023
1, 3000.00000, 239.674, -150.019, 0, 0, 2.75033, -161.497, 2.75033, 18.5031
1, 3300.00000, 239.667, -150.02, 0, 0, 3.00588, -161.499, 3.00588, 18.5015
2, 0.00000, 239.767, -150.02, 0, 0, 2.88546, -161.498, 2.88546, 18.5018
2, 300.00000, 239.93, -150.013, 0, 0, 2.57729, -161.491, 2.57729, 18.5089
2, 600.00000, 239.916, -150.009, 0, 0, 2.2712, -161.487, 2.2712, 18.5129
2, 900.00000, 239.918, -150.011, 0, 0, 2.05002, -161.489, 2.05002, 18.5109
2, 1200.00000, 239.901, -150.011, 0, 0, 2.40746, -161.489, 2.40746, 18.5109
2, 1500.00000, 239.894, -150.009, 0, 0, 2.40753, -161.487, 2.40753, 18.5131
2, 1800.00000, 239.913, -150, 0, 0, 2.89391, -161.478, 2.89391, 18.5221
2, 2100.00000, 239.924, -150.013, 0, 0, 2.65901, -161.491, 2.65901, 18.5087
2, 2400.00000, 239.911, -150.011, 0, 0, 3.09468, -161.49, 3.09468, 18.5102
2, 2700.00000, 239.851, -150.01, 0, 0, 3.50387, -161.488, 3.50387, 18.5116
2, 3000.00000, 239.841, -150.015, 0, 0, 3.71845, -161.493, 3.71845, 18.5069
2, 3300.00000, 239.834, -150.02, 0, 0, 3.71856, -161.498, 3.71856, 18.5016
3, 0.00000, 239.829, -150.022, 0, 0, 3.71863, -161.5, 3.71863, 18.4995
3, 300.00000, 240.029, -150.022, 0, 0, 0.229565, -161.5, 0.229565, 18.5
3, 600.00000, 240.044, -150.022, 0, 0, 0.22955, -161.5, 0.22955, 18.5001
