hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 240.025, 89.9755, 0, 0, 0.229568, 78.4972, 0.229568, -101.503
0, 600.00000, 239.435, 89.9638, 0, 0, 0.38355, 78.4855, 0.38355, -101.515
0, 900.00000, 239.423, 89.9457, 0, 0, 4.86118, 78.4675, 4.86118, -101.532
0, 1200.00000, 239.522, 89.952, 0, 0, 3.45587, 78.4736, 3.45587, -101.526
0, 1500.00000, 239.689, 89.9697, 0, 0, 1.324, 78.4913, 1.324, -101.509
0, 1800.00000, 239.723, 89.9688, 0, 0, 1.49407, 78.4905, 1.49407, -101.51
0, 2100.00000, 239.518, 89.9703, 0, 0, 1.3309, 78.4919, 1.3309, -101.508
0, 2400.00000, 239.348, 89.9556, 0, 0, 1.05729, 78.4773, 1.05729, -101.523
0, 2700.00000, 239.825, 89.9791, 0, 0, 1.29347, 78.5007, 1.29347, -101.499
0, 3000.00000, 239.443, 89.971, 0, 0, 1.38926, 78.4926, 1.38926, -101.507
0, 3300.00000, 239.623, 89.9663, 0, 0, 1.20939, 78.488, 1.20939, -101.512
1, 0.00000, 239.503, 89.959, 0, 0, 3.20476, 78.4807, 3.20476, -101.519
1, 300.00000, 239.831, 89.9479, 0, 0, 0.229755, 78.4697, 0.229755, -101.53
1, 600.00000, 239.722, 89.9578, 0, 0, 0.229858, 78.4794, 0.229858, -101.521
1, 900.00000, 239.678, 89.9638, 0, 0, 1.01752, 78.4854, 1.01752, -101.515
1, 1200.00000, 239.944, 89.7671, 0, 0, 1.0164, 78.2888, 1.0164, -101.711
1, 1500.00000, 239.69, 89.9652, 0, 0, 1.01746, 78.4856, 1.01746, -101.514
1, 1800.00000, 239.801, 89.9669, 0, 0, 1.017, 78.4886, 1.017, -101.511
1, 2100.00000, 239.931, 89.9646, 0, 0, 0.544376, 78.4863, 0.544376, -101.514
1, 2400.00000, 240, 89.9571, 0, 0, 0.229592, 78.4788, 0.229592, -101.521
1, 2700.00000, 240.014, 89.9464, 0, 0, 0.229578, 78.4682, 0.229578, -101.532
1, 3000.00000, 239.963, 89.9368, 0, 0, 0.229627, 78.4585, 0.229627, -101.541
1, 3300.00000, 240.072, 89.9376, 0, 0, 0.229523, 78.4593, 0.229523, -101.541
2, 0.00000, 240.11, 89.9613, 0, 0, 0.563518, 78.4828, 0.563518, -101.517
2, 300.00000, 239.927, 89.9975, 0, 0, 0.786803, 78.519, 0.786803, -101.481
2, 600.00000, 239.895, 89.9878, 0, 0, 0.786909, 78.5095, 0.786909, -101.49
2, 900.00000, 239.945, 89.9875, 0, 0, 0.786745, 78.5091, 0.786745, -101.491
2, 1200.00000, 239.901, 89.9906, 0, 0, 0.70182, 78.5123, 0.70182, -101.488
2, 1500.00000, 239.862, 89.9865, 0, 0, 1.01674, 78.5082, 1.01674, -101.492
2, 1800.00000, 239.471, 89.9875, 0, 0, 1.01839, 78.5091, 1.01839, -101.491
2, 2100.00000, 239.939, 89.9984, 0, 0, 1.01642, 78.52, 1.01642, -101.48
2, 2400.00000, 239.953, 89.9946, 0, 0, 0.859013, 78.5163, 0.859013, -101.484
2, 2700.00000, 240.003, 89.9772, 0, 0, 0.229589, 78.4989, 0.229589, -101.501
2, 3000.00000, 240.054, 89.9864, 0, 0, 0.22954, 78.508, 0.22954, -101.492
2, 3300.00000, 240.163, 89.9928, 0, 0, 0.229436, 78.5144, 0.229436, -101.486
3, 0.00000, 240.167, 89.9915, 0, 0, 0.452066, 78.5132, 0.452066, -101.487
3, 300.00000, 240.086, 90.0095, 0, 0, 0.786281, 78.5311, 0.786281, -101.469
3, 600.00000, 240.091, 90.014, 0, 0, 0.786267, 78.5357, 0.786267, -101.464
3, 900.00000, 240.003, 89.9969, 0, 0, 0.786552, 78.5186, 0.786552, -101.481
3, 1200.00000, 239.882, 89.9885, 0, 0, 0.341153, 78.5102, 0.341153, -101.49
3, 1500.00000, 239.934, 89.9829, 0, 0, 0.229655, 78.5046, 0.229655, -101.495
