hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.659, -150.002, 0, 0, 0.225661, -161.48, 0.225661, 18.5196
0, 600.00000, 239.615, -149.952, 0, 0, 0.225703, -161.431, 0.225703, 18.5691
0, 900.00000, 239.358, -149.958, 0, 0, 0.225943, -161.436, 0.225943, 18.5639
0, 1200.00000, 239.396, -149.968, 0, 0, 0.225909, -161.447, 0.225909, 18.5533
0, 1500.00000, 239.413, -149.985, 0, 0, 0.933409, -161.463, 0.933409, 18.5371
0, 1800.00000, 239.341, -149.999, 0, 0, 0.933685, -161.477, 0.933685, 18.5226
0, 2100.00000, 239.351, -149.978, 0, 0, 0.933651, -161.457, 0.933651, 18.5432
0, 2400.00000, 239.196, -149.958, 0, 0, 0.934249, -161.437, 0.934249, 18.5632
0, 2700.00000, 239.249, -150.014, 0, 0, 0.509248, -161.492, 0.509248, 18.5075
0, 3000.00000, 239.316, -149.96, 0, 0, 0.225986, -161.438, 0.225986, 18.5618
0, 3300.00000, 239.266, -149.977, 0, 0, 0.226031, -161.455, 0.226031, 18.5451
1, 0.00000, 239.198, -149.976, 0, 0, 0.226095, -161.454, 0.226095, 18.5459
1, 300.00000, 239.076, -149.993, 0, 0, 0.22621, -161.472, 0.22621, 18.5284
1, 600.00000, 239.27, -149.988, 0, 0, 0.226029, -161.466, 0.226029, 18.5336
1, 900.00000, 239.29, -150, 0, 0, 0.226009, -161.478, 0.226009, 18.5217
1, 1200.00000, 235.96, -149.95, 0, 0, 0.229197, -161.429, 0.229197, 18.5714
1, 1500.00000, 239.326, -149.992, 0, 0, 0.225994, -161.47, 0.225994, 18.5295
1, 1800.00000, 239.265, -150.008, 0, 0, 0.226032, -161.487, 0.226032, 18.5134
1, 2100.00000, 239.083, -150.013, 0, 0, 1.10029, -161.492, 1.10029, 18.5082
1, 2400.00000, 238.927, -150.022, 0, 0, 1.44779, -161.5, 1.44779, 18.5
1, 2700.00000, 238.805, -150.021, 0, 0, 1.44853, -161.5, 1.44853, 18.5005
1, 3000.00000, 238.678, -150.009, 0, 0, 1.4493, -161.487, 1.4493, 18.5129
1, 3300.00000, 238.745, -150.021, 0, 0, 0.65222, -161.499, 0.65222, 18.5011
2, 0.00000, 239.058, -150.034, 0, 0, 0.22623, -161.512, 0.22623, 18.4878
2, 300.00000, 239.712, -150.024, 0, 0, 0.225614, -161.503, 0.225614, 18.4972
2, 600.00000, 239.686, -150.02, 0, 0, 0.225635, -161.498, 0.225635, 18.5017
2, 900.00000, 239.659, -150.026, 0, 0, 0.22566, -161.505, 0.22566, 18.4952
2, 1200.00000, 239.664, -150.033, 0, 0, 0.225656, -161.512, 0.225656, 18.4884
2, 1500.00000, 239.631, -150.031, 0, 0, 0.225687, -161.509, 0.225687, 18.4908
2, 1800.00000, 239.68, -149.996, 0, 0, 0.225643, -161.475, 0.225643, 18.525
2, 2100.00000, 239.712, -150.035, 0, 0, 0.225611, -161.513, 0.225611, 18.4868
2, 2400.00000, 239.693, -150.026, 0, 0, 0.225629, -161.504, 0.225629, 18.4958
2, 2700.00000, 239.545, -150.012, 0, 0, 0.225767, -161.49, 0.225767, 18.5095
2, 3000.00000, 239.579, -150.029, 0, 0, 0.225736, -161.507, 0.225736, 18.4929
2, 3300.00000, 239.575, -150.046, 0, 0, 0.22574, -161.524, 0.22574, 18.476
3, 0.00000, 239.468, -150.046, 0, 0, 0.737176, -161.525, 0.737176, 18.4754
3, 300.00000, 239.636, -150.044, 0, 0, 0.736666, -161.522, 0.736666, 18.4777
3, 600.00000, 239.687, -150.047, 0, 0, 0.736505, -161.525, 0.736505, 18.475
3, 900.00000, 239.657, -150.026, 0, 0, 0.532222, -161.504, 0.532222, 18.4955
3, 1200.00000, 239.717, -150.002, 0, 0, 0.508252, -161.48, 0.508252, 18.52
3, 1500.00000, 239.605, -150.004, 0, 0, 0.932655, -161.483, 0.932655, 18.5174
3, 1800.00000, 239.713, -150.027, 0, 0, 0.932239, -161.505, 0.932239, 18.4951
3, 2100.00000, 239.928, -150.036, 0, 0, 0.931405, -161.514, 0.931405, 18.4861
3, 2400.00000, 239.745, -150.035, 0, 0, 0.932109, -161.514, 0.932109, 18.4862
3, 2700.00000, 239.748, -150.035, 0, 0, 0.225577, -161.513, 0.225577, 18.4868
3, 3000.00000, 239.66, -150.018, 0, 0, 0.22566, -161.496, 0.22566, 18.5039
3, 3300.00000, 239.513, -150.003, 0, 0, 0.225798, -161.481, 0.225798, 18.5186
4, 0.00000, 239.655, -150.005, 0, 0, 0.225665, -161.484, 0.225665, 18.5163
4, 300.00000, 239.975, -150.036, 0, 0, 0.225365, -161.515, 0.225365, 18.4855
4, 600.00000, 239.94, -150.042, 0, 0, 0.225396, -161.521, 0.225396, 18.4793
4, 900.00000, 239.994, -150.042, 0, 0, 0.225346, -161.521, 0.225346, 18.4794
