hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.667, -150.003, 0, 0, 0.204365, -161.481, 0.204365, 18.5191
0, 600.00000, 239.615, -149.953, 0, 0, 0.20441, -161.432, 0.20441, 18.5682
0, 900.00000, 239.357, -149.957, 0, 0, 0.204628, -161.436, 0.204628, 18.5642
0, 1200.00000, 239.397, -149.968, 0, 0, 0.204595, -161.446, 0.204595, 18.5536
0, 1500.00000, 239.454, -149.985, 0, 0, 0.204548, -161.463, 0.204548, 18.5369
0, 1800.00000, 239.376, -149.997, 0, 0, 0.204613, -161.475, 0.204613, 18.5245
0, 2100.00000, 239.376, -149.976, 0, 0, 0.204614, -161.455, 0.204614, 18.5454
0, 2400.00000, 239.217, -149.956, 0, 0, 0.204749, -161.434, 0.204749, 18.5655
0, 2700.00000, 239.227, -150.011, 0, 0, 0.204741, -161.489, 0.204741, 18.511
0, 3000.00000, 239.306, -149.958, 0, 0, 0.204674, -161.437, 0.204674, 18.563
0, 3300.00000, 239.263, -149.976, 0, 0, 0.20471, -161.454, 0.20471, 18.5456
1, 0.00000, 239.196, -149.975, 0, 0, 0.204767, -161.454, 0.204767, 18.5465
1, 300.00000, 239.044, -149.992, 0, 0, 1.10132, -161.47, 1.10132, 18.5297
1, 600.00000, 239.232, -149.987, 0, 0, 1.10046, -161.465, 1.10046, 18.5351
1, 900.00000, 239.255, -149.997, 0, 0, 1.10036, -161.475, 1.10036, 18.5247
1, 1200.00000, 235.621, -149.937, 0, 0, 1.11732, -161.415, 1.11732, 18.5846
1, 1500.00000, 239.291, -149.989, 0, 0, 0.562937, -161.467, 0.562937, 18.5327
1, 1800.00000, 239.231, -150.005, 0, 0, 0.204737, -161.483, 0.204737, 18.5166
1, 2100.00000, 239.103, -150.012, 0, 0, 0.204847, -161.491, 0.204847, 18.5095
1, 2400.00000, 238.978, -150.022, 0, 0, 0.204954, -161.5, 0.204954, 18.4997
1, 2700.00000, 238.85, -150.02, 0, 0, 0.205063, -161.499, 0.205063, 18.5013
1, 3000.00000, 238.715, -150.008, 0, 0, 0.205179, -161.487, 0.205179, 18.5134
1, 3300.00000, 238.755, -150.019, 0, 0, 0.205146, -161.498, 0.205146, 18.5022
2, 0.00000, 239.051, -150.031, 0, 0, 0.204893, -161.51, 0.204893, 18.4904
2, 300.00000, 239.748, -150.024, 0, 0, 0.204299, -161.502, 0.204299, 18.4979
2, 600.00000, 239.708, -150.018, 0, 0, 0.20433, -161.496, 0.20433, 18.5037
2, 900.00000, 239.664, -150.024, 0, 0, 0.568822, -161.502, 0.568822, 18.4977
2, 1200.00000, 239.666, -150.03, 0, 0, 0.659932, -161.509, 0.659932, 18.4915
2, 1500.00000, 239.63, -150.027, 0, 0, 0.838879, -161.506, 0.838879, 18.4942
2, 1800.00000, 239.665, -149.993, 0, 0, 1.46293, -161.472, 1.46293, 18.5282
2, 2100.00000, 239.703, -150.033, 0, 0, 1.0983, -161.511, 1.0983, 18.4893
2, 2400.00000, 239.684, -150.023, 0, 0, 1.09838, -161.502, 1.09838, 18.4982
2, 2700.00000, 239.538, -150.012, 0, 0, 1.09905, -161.491, 1.09905, 18.5094
2, 3000.00000, 239.589, -150.03, 0, 0, 0.383309, -161.508, 0.383309, 18.4922
2, 3300.00000, 239.59, -150.046, 0, 0, 0.204431, -161.525, 0.204431, 18.4753
3, 0.00000, 239.512, -150.047, 0, 0, 0.204497, -161.526, 0.204497, 18.4742
3, 300.00000, 239.674, -150.045, 0, 0, 0.20436, -161.523, 0.20436, 18.477
