hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.769, -150.005, 0, 0, 1.08182, -161.483, 1.08182, 18.517
0, 600.00000, 239.517, -149.973, 0, 0, 6.4296, -161.452, 6.4296, 18.5483
0, 900.00000, 239.239, -149.974, 0, 0, 9.0388, -161.453, 9.0388, 18.5473
0, 1200.00000, 239.502, -149.984, 0, 0, 1.61475, -161.463, 1.61475, 18.5373
0, 1500.00000, 239.674, -149.996, 0, 0, 1.67149, -161.475, 1.67149, 18.5254
0, 1800.00000, 239.59, -150.002, 0, 0, 2.20188, -161.48, 2.20188, 18.5201
0, 2100.00000, 239.669, -149.995, 0, 0, 1.08994, -161.473, 1.08994, 18.5266
0, 2400.00000, 239.474, -149.987, 0, 0, 0.919528, -161.465, 0.919528, 18.5345
0, 2700.00000, 239.705, -150.018, 0, 0, 0.234131, -161.496, 0.234131, 18.5037
0, 3000.00000, 239.726, -149.995, 0, 0, 0.234111, -161.473, 0.234111, 18.5267
0, 3300.00000, 239.679, -149.999, 0, 0, 0.234157, -161.478, 0.234157, 18.5225
1, 0.00000, 239.629, -149.991, 0, 0, 0.234205, -161.47, 0.234205, 18.5304
1, 300.00000, 239.554, -149.999, 0, 0, 0.234278, -161.477, 0.234278, 18.5227
1, 600.00000, 239.631, -149.992, 0, 0, 0.234204, -161.47, 0.234204, 18.5296
1, 900.00000, 239.622, -149.995, 0, 0, 0.234212, -161.473, 0.234212, 18.5265
1, 1200.00000, 238.327, -149.982, 0, 0, 0.235485, -161.46, 0.235485, 18.5401
1, 1500.00000, 239.63, -149.998, 0, 0, 0.234216, -161.476, 0.234216, 18.524
1, 1800.00000, 239.589, -150.009, 0, 0, 0.234245, -161.487, 0.234245, 18.5131
1, 2100.00000, 239.577, -150.016, 0, 0, 0.234256, -161.495, 0.234256, 18.5053
1, 2400.00000, 239.46, -150.022, 0, 0, 0.23437, -161.501, 0.23437, 18.4992
1, 2700.00000, 239.344, -150.023, 0, 0, 1.09142, -161.501, 1.09142, 18.499
1, 3000.00000, 239.313, -150.018, 0, 0, 1.09156, -161.497, 1.09156, 18.5034
1, 3300.00000, 239.317, -150.022, 0, 0, 0.920137, -161.5, 0.920137, 18.4996
2, 0.00000, 239.539, -150.025, 0, 0, 0.234294, -161.504, 0.234294, 18.4962
2, 300.00000, 239.84, -150.016, 0, 0, 0.234001, -161.494, 0.234001, 18.5056
2, 600.00000, 239.795, -150.008, 0, 0, 0.234043, -161.486, 0.234043, 18.5136
2, 900.00000, 239.787, -150.012, 0, 0, 0.234051, -161.49, 0.234051, 18.51
2, 1200.00000, 239.777, -150.013, 0, 0, 0.234061, -161.491, 0.234061, 18.5091
2, 1500.00000, 239.763, -150.008, 0, 0, 0.234075, -161.486, 0.234075, 18.5136
2, 1800.00000, 239.827, -149.989, 0, 0, 0.234013, -161.467, 0.234013, 18.5326
2, 2100.00000, 239.835, -150.018, 0, 0, 0.234004, -161.497, 0.234004, 18.5035
2, 2400.00000, 239.834, -150.016, 0, 0, 0.234005, -161.494, 0.234005, 18.506
2, 2700.00000, 239.739, -150.012, 0, 0, 0.234097, -161.49, 0.234097, 18.5096
2, 3000.00000, 239.733, -150.022, 0, 0, 0.234104, -161.5, 0.234104, 18.5001
2, 3300.00000, 239.72, -150.032, 0, 0, 0.234117, -161.51, 0.234117, 18.4899
3, 0.00000, 239.711, -150.035, 0, 0, 0.234126, -161.513, 0.234126, 18.4865
3, 300.00000, 239.908, -150.033, 0, 0, 0.233934, -161.511, 0.233934, 18.4887
3, 600.00000, 239.938, -150.034, 0, 0, 0.233904, -161.512, 0.233904, 18.4881
3, 900.00000, 239.897, -150.019, 0, 0, 0.233943, -161.497, 0.233943, 18.5028
3, 1200.00000, 239.902, -150.004, 0, 0, 0.233939, -161.482, 0.233939, 18.5176
3, 1500.00000, 239.854, -150.006, 0, 0, 0.233986, -161.484, 0.233986, 18.5155
3, 1800.00000, 239.912, -150.015, 0, 0, 0.23393, -161.493, 0.23393, 18.5066
3, 2100.00000, 240.04, -150.017, 0, 0, 0.233805, -161.495, 0.233805, 18.5049
3, 2400.00000, 239.962, -150.019, 0, 0, 0.23388, -161.498, 0.23388, 18.5024
3, 2700.00000, 239.951, -150.018, 0, 0, 0.233891, -161.496, 0.233891, 18.5039
3, 3000.00000, 239.896, -150.01, 0, 0, 0.575929, -161.488, 0.575929, 18.5116
3, 3300.00000, 239.797, -150.004, 0, 0, 1.08936, -161.482, 1.08936, 18.5176
4, 0.00000, 239.833, -150.004, 0, 0, 1.08919, -161.483, 1.08919, 18.5173
4, 300.00000, 240.017, -150.019, 0, 0, 0.575642, -161.497, 0.575642, 18.5031
4, 600.00000, 240.017, -150.023, 0, 0, 0.233827, -161.501, 0.233827, 18.4988
4, 900.00000, 240.051, -150.023, 0, 0, 0.233794, -161.502, 0.233794, 18.4983
4, 1200.00000, 239.989, -150.026, 0, 0, 0.233854, -161.504, 0.233854, 18.4959
4, 1500.00000, 240.005, -150.01, 0, 0, 0.233839, -161.488, 0.233839, 18.5119
4, 1800.00000, 239.987, -150.007, 0, 0, 0.233856, -161.486, 0.233856, 18.5142
4, 2100.00000, 240.023, -150.011, 0, 0, 0.233822, -161.49, 0.233822, 18.5104
4, 2400.00000, 239.973, -150.004, 0, 0, 0.233869, -161.482, 0.233869, 18.5181
4, 2700.00000, 239.997, -150, 0, 0, 0.233846, -161.478, 0.233846, 18.5217
4, 3000.00000, 240.066, -149.999, 0, 0, 0.233779, -161.477, 0.233779, 18.5231
4, 3300.00000, 240.131, -149.989, 0, 0, 0.233716, -161.467, 0.233716, 18.5326
5, 0.00000, 240.06, -149.987, 0, 0, 0.233784, -161.466, 0.233784, 18.5344
