hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.925, -29.9801, 0, 0, 0.246676, -41.4584, 0.246676, 138.542
0, 600.00000, 240.047, -30.0263, 0, 0, 0.246551, -41.5044, 0.246551, 138.496
0, 900.00000, 240.136, -30.0017, 0, 0, 0.24646, -41.4803, 0.24646, 138.52
0, 1200.00000, 240.051, -29.9939, 0, 0, 0.246545, -41.4722, 0.246545, 138.528
0, 1500.00000, 239.853, -29.9924, 0, 0, 0.246749, -41.4708, 0.246749, 138.529
0, 1800.00000, 239.77, -29.9847, 0, 0, 0.246835, -41.4631, 0.246835, 138.537
0, 2100.00000, 239.78, -30.0042, 0, 0, 0.246825, -41.4824, 0.246825, 138.518
0, 2400.00000, 239.771, -30.0118, 0, 0, 0.246835, -41.4901, 0.246835, 138.51
0, 2700.00000, 239.562, -29.9857, 0, 0, 0.247047, -41.4642, 0.247047, 138.536
0, 3000.00000, 239.743, -30.0129, 0, 0, 0.246864, -41.491, 0.246864, 138.509
0, 3300.00000, 239.762, -29.9934, 0, 0, 0.246843, -41.4719, 0.246843, 138.528
1, 0.00000, 239.87, -29.9963, 0, 0, 0.246732, -41.4746, 0.246732, 138.525
1, 300.00000, 239.954, -29.9706, 0, 0, 0.246646, -41.4491, 0.246646, 138.551
1, 600.00000, 239.928, -29.9893, 0, 0, 0.246672, -41.4676, 0.246672, 138.532
1, 900.00000, 239.818, -29.9884, 0, 0, 0.246785, -41.4668, 0.246785, 138.533
1, 1200.00000, 240.409, -29.8439, 0, 0, 0.24618, -41.3223, 0.24618, 138.678
1, 1500.00000, 239.732, -29.9852, 0, 0, 0.635043, -41.4625, 0.635043, 138.537
1, 1800.00000, 239.668, -29.9739, 0, 0, 0.732305, -41.4523, 0.732305, 138.548
1, 2100.00000, 239.601, -29.9637, 0, 0, 0.732508, -41.4421, 0.732508, 138.558
1, 2400.00000, 239.526, -29.9494, 0, 0, 0.635608, -41.4278, 0.635608, 138.572
1, 2700.00000, 239.634, -29.9432, 0, 0, 0.246976, -41.4216, 0.246976, 138.578
1, 3000.00000, 239.701, -29.9426, 0, 0, 0.246907, -41.421, 0.246907, 138.579
1, 3300.00000, 239.636, -29.9287, 0, 0, 1.28596, -41.407, 1.28596, 138.593
2, 0.00000, 239.606, -29.9419, 0, 0, 1.28612, -41.4201, 1.28612, 138.58
2, 300.00000, 239.584, -29.9857, 0, 0, 1.0784, -41.4639, 1.0784, 138.536
2, 600.00000, 239.76, -29.9866, 0, 0, 0.246846, -41.4649, 0.246846, 138.535
2, 900.00000, 239.742, -29.9803, 0, 0, 0.246864, -41.4587, 0.246864, 138.541
2, 1200.00000, 239.705, -29.9815, 0, 0, 0.246901, -41.4598, 0.246901, 138.54
2, 1500.00000, 239.779, -29.9831, 0, 0, 0.246826, -41.4615, 0.246826, 138.539
2, 1800.00000, 239.885, -30.0613, 0, 0, 0.246718, -41.5391, 0.246718, 138.461
2, 2100.00000, 239.665, -29.9869, 0, 0, 0.246942, -41.4654, 0.246942, 138.535
2, 2400.00000, 239.658, -29.988, 0, 0, 0.246951, -41.4664, 0.246951, 138.534
2, 2700.00000, 239.777, -29.9776, 0, 0, 0.246829, -41.456, 0.246829, 138.544
2, 3000.00000, 239.577, -29.9733, 0, 0, 0.247033, -41.4517, 0.247033, 138.548
2, 3300.00000, 239.418, -29.9572, 0, 0, 0.538719, -41.4356, 0.538719, 138.564
3, 0.00000, 239.411, -29.9557, 0, 0, 0.733091, -41.434, 0.733091, 138.566
3, 300.00000, 239.375, -29.9786, 0, 0, 0.733201, -41.4569, 0.733201, 138.543
3, 600.00000, 239.323, -29.9813, 0, 0, 1.56564, -41.4596, 1.56564, 138.54
3, 900.00000, 239.608, -29.9837, 0, 0, 1.28612, -41.462, 1.28612, 138.538
3, 1200.00000, 239.773, -29.9929, 0, 0, 1.28524, -41.4712, 1.28524, 138.529
3, 1500.00000, 239.836, -29.9808, 0, 0, 0.246767, -41.4592, 0.246767, 138.541
3, 1800.00000, 239.661, -29.9877, 0, 0, 0.246946, -41.4661, 0.246946, 138.534
3, 2100.00000, 239.548, -30.0095, 0, 0, 0.247063, -41.4878, 0.247063, 138.512
3, 2400.00000, 239.544, -29.9971, 0, 0, 0.247068, -41.4755, 0.247068, 138.524
3, 2700.00000, 239.62, -29.9898, 0, 0, 0.24699, -41.4682, 0.24699, 138.532
3, 3000.00000, 239.756, -29.9891, 0, 0, 0.246851, -41.4674, 0.246851, 138.533
3, 3300.00000, 239.71, -29.9787, 0, 0, 0.732177, -41.4571, 0.732177, 138.543
4, 0.00000, 239.731, -29.9794, 0, 0, 0.732112, -41.4577, 0.732112, 138.542
4, 300.00000, 239.492, -29.9934, 0, 0, 0.732838, -41.4717, 0.732838, 138.528
4, 600.00000, 239.462, -29.9855, 0, 0, 0.538622, -41.4639, 0.538622, 138.536
4, 900.00000, 239.594, -29.99, 0, 0, 0.247017, -41.4683, 0.247017, 138.532
4, 1200.00000, 239.621, -29.9801, 0, 0, 0.246989, -41.4585, 0.246989, 138.542
4, 1500.00000, 239.764, -29.9803, 0, 0, 0.869905, -41.4585, 0.869905, 138.541
4, 1800.00000, 239.752, -29.9723, 0, 0, 1.28534, -41.4506, 1.28534, 138.549
4, 2100.00000, 239.675, -29.9669, 0, 0, 1.28575, -41.4453, 1.28575, 138.555
4, 2400.00000, 239.913, -29.9541, 0, 0, 0.454247, -41.4324, 0.454247, 138.568
4, 2700.00000, 240.006, -29.9501, 0, 0, 0.246592, -41.4285, 0.246592, 138.572
4, 3000.00000, 239.974, -29.9582, 0, 0, 0.634421, -41.4365, 0.634421, 138.563
4, 3300.00000, 240.137, -29.9653, 0, 0, 0.730878, -41.4436, 0.730878, 138.556
5, 0.00000, 240.181, -29.9563, 0, 0, 0.730743, -41.4347, 0.730743, 138.565
