hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.993, -29.9854, 0, 0, 0.16157, -41.4637, 0.16157, 138.536
0, 600.00000, 240.11, -30.0349, 0, 0, 0.161491, -41.5129, 0.161491, 138.487
0, 900.00000, 240.181, -30.0054, 0, 0, 0.161443, -41.484, 0.161443, 138.516
0, 1200.00000, 240.082, -30.0045, 0, 0, 0.161509, -41.4829, 0.161509, 138.517
0, 1500.00000, 239.945, -29.9972, 0, 0, 0.161601, -41.4756, 0.161601, 138.524
0, 1800.00000, 239.817, -29.9875, 0, 0, 0.161688, -41.4659, 0.161688, 138.534
0, 2100.00000, 239.881, -30.0092, 0, 0, 0.161645, -41.4874, 0.161645, 138.513
0, 2400.00000, 239.935, -30.0188, 0, 0, 0.161609, -41.4971, 0.161609, 138.503
0, 2700.00000, 239.715, -29.9727, 0, 0, 0.161755, -41.4512, 0.161755, 138.549
0, 3000.00000, 239.958, -30.0201, 0, 0, 0.161594, -41.4981, 0.161594, 138.502
0, 3300.00000, 239.944, -29.9967, 0, 0, 0.161603, -41.4752, 0.161603, 138.525
1, 0.00000, 239.962, -29.9925, 0, 0, 0.16159, -41.4709, 0.16159, 138.529
1, 300.00000, 239.96, -29.963, 0, 0, 0.161592, -41.4415, 0.161592, 138.559
1, 600.00000, 239.927, -29.9852, 0, 0, 0.161614, -41.4634, 0.161614, 138.537
1, 900.00000, 239.773, -29.9862, 0, 0, 0.68517, -41.4646, 0.68517, 138.535
1, 1200.00000, 240.804, -29.7272, 0, 0, 1.02972, -41.2057, 1.02972, 138.794
1, 1500.00000, 239.824, -29.9918, 0, 0, 1.03388, -41.4687, 1.03388, 138.531
1, 1800.00000, 239.736, -29.9779, 0, 0, 1.0343, -41.4564, 1.0343, 138.544
1, 2100.00000, 239.766, -29.9575, 0, 0, 0.859682, -41.4359, 0.859682, 138.564
1, 2400.00000, 239.737, -29.9432, 0, 0, 0.161742, -41.4217, 0.161742, 138.578
1, 2700.00000, 239.744, -29.9344, 0, 0, 0.161738, -41.4129, 0.161738, 138.587
1, 3000.00000, 239.833, -29.9322, 0, 0, 0.161677, -41.4106, 0.161677, 138.589
1, 3300.00000, 239.824, -29.9235, 0, 0, 0.161683, -41.4018, 0.161683, 138.598
2, 0.00000, 239.736, -29.9349, 0, 0, 0.161742, -41.4131, 0.161742, 138.587
2, 300.00000, 239.657, -29.996, 0, 0, 0.161795, -41.4741, 0.161795, 138.526
2, 600.00000, 239.713, -29.9938, 0, 0, 0.161758, -41.4722, 0.161758, 138.528
2, 900.00000, 239.677, -29.9874, 0, 0, 0.161782, -41.4657, 0.161782, 138.534
2, 1200.00000, 239.549, -29.9916, 0, 0, 0.336516, -41.4699, 0.336516, 138.53
2, 1500.00000, 239.569, -29.9896, 0, 0, 1.03502, -41.4679, 1.03502, 138.532
2, 1800.00000, 239.688, -30.0235, 0, 0, 1.03451, -41.5015, 1.03451, 138.499
2, 2100.00000, 239.544, -29.992, 0, 0, 1.03512, -41.4704, 1.03512, 138.53
2, 2400.00000, 239.667, -29.9901, 0, 0, 1.0346, -41.4684, 1.0346, 138.532
2, 2700.00000, 239.861, -29.9811, 0, 0, 0.336081, -41.4595, 0.336081, 138.54
2, 3000.00000, 239.716, -29.9787, 0, 0, 0.161756, -41.457, 0.161756, 138.543
2, 3300.00000, 239.604, -29.9693, 0, 0, 0.161831, -41.4477, 0.161831, 138.552
3, 0.00000, 239.611, -29.9611, 0, 0, 0.161827, -41.4394, 0.161827, 138.561
3, 300.00000, 239.563, -29.975, 0, 0, 0.161859, -41.4533, 0.161859, 138.547
3, 600.00000, 239.531, -29.9779, 0, 0, 0.161881, -41.4562, 0.161881, 138.544
3, 900.00000, 239.706, -29.9835, 0, 0, 0.161764, -41.4618, 0.161764, 138.538
3, 1200.00000, 239.848, -30.0031, 0, 0, 0.161667, -41.4813, 0.161667, 138.519
3, 1500.00000, 239.848, -29.9927, 0, 0, 0.161667, -41.4711, 0.161667, 138.529
3, 1800.00000, 239.584, -29.9974, 0, 0, 0.161844, -41.4758, 0.161844, 138.524
3, 2100.00000, 239.422, -30.0141, 0, 0, 0.161954, -41.4924, 0.161954, 138.508
3, 2400.00000, 239.493, -29.9954, 0, 0, 0.161907, -41.4738, 0.161907, 138.526
3, 2700.00000, 239.536, -29.9922, 0, 0, 0.161878, -41.4705, 0.161878, 138.529
3, 3000.00000, 239.729, -29.9895, 0, 0, 0.161748, -41.4679, 0.161748, 138.532
3, 3300.00000, 239.861, -29.9851, 0, 0, 0.161658, -41.4634, 0.161658, 138.537
4, 0.00000, 239.847, -29.9898, 0, 0, 0.336098, -41.4682, 0.336098, 138.532
4, 300.00000, 239.508, -29.9973, 0, 0, 1.03528, -41.4756, 1.03528, 138.524
4, 600.00000, 239.5, -29.9832, 0, 0, 1.03532, -41.4615, 1.03532, 138.538
4, 900.00000, 239.553, -29.9812, 0, 0, 1.03509, -41.4595, 1.03509, 138.54
4, 1200.00000, 239.601, -29.9657, 0, 0, 1.03489, -41.4441, 1.03489, 138.556
4, 1500.00000, 239.918, -29.9758, 0, 0, 0.336001, -41.4541, 0.336001, 138.546
4, 1800.00000, 239.961, -29.9782, 0, 0, 0.161591, -41.4566, 0.161591, 138.543
4, 2100.00000, 239.788, -29.9713, 0, 0, 0.161707, -41.4496, 0.161707, 138.55
4, 2400.00000, 239.898, -29.9652, 0, 0, 0.161634, -41.4435, 0.161634, 138.556
4, 2700.00000, 239.949, -29.9549, 0, 0, 0.161599, -41.4333, 0.161599, 138.567
4, 3000.00000, 239.82, -29.96, 0, 0, 0.161685, -41.4383, 0.161685, 138.562
4, 3300.00000, 240.079, -29.9665, 0, 0, 0.161512, -41.4448, 0.161512, 138.555
5, 0.00000, 240.191, -29.9476, 0, 0, 0.161437, -41.426, 0.161437, 138.574
5, 300.00000, 240.132, -29.9579, 0, 0, 0.161476, -41.4362, 0.161476, 138.564
5, 600.00000, 240.38, -29.9553, 0, 0, 0.161309, -41.4337, 0.161309, 138.566
5, 900.00000, 240.472, -29.9558, 0, 0, 0.161248, -41.4341, 0.161248, 138.566
5, 1200.00000, 240.501, -29.9769, 0, 0, 0.161228, -41.4551, 0.161228, 138.545
5, 1500.00000, 240.581, -29.9778, 0, 0, 0.161175, -41.4561, 0.161175, 138.544
5, 1800.00000, 240.783, -29.9641, 0, 0, 0.161039, -41.4425, 0.161039, 138.558
5, 2100.00000, 241.326, -29.9423, 0, 0, 0.160676, -41.4205, 0.160676, 138.579
5, 2400.00000, 241.415, -29.9304, 0, 0, 0.160617, -41.4088, 0.160617, 138.591
5, 2700.00000, 240.877, -29.9442, 0, 0, 0.160977, -41.4227, 0.160977, 138.577
5, 3000.00000, 241.093, -29.999, 0, 0, 0.85495, -41.4769, 0.85495, 138.523
5, 3300.00000, 240.692, -29.9145, 0, 0, 1.03019, -41.3933, 1.03019, 138.607
