hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.989, -29.9855, 0, 0, 0.229602, -41.4639, 0.229602, 138.536
0, 600.00000, 240.101, -30.034, 0, 0, 0.229496, -41.512, 0.229496, 138.488
0, 900.00000, 240.173, -30.0096, 0, 0, 0.229427, -41.4882, 0.229427, 138.512
0, 1200.00000, 240.07, -30.008, 0, 0, 0.229524, -41.4864, 0.229524, 138.514
0, 1500.00000, 239.929, -30.0055, 0, 0, 0.229659, -41.4838, 0.229659, 138.516
0, 1800.00000, 239.85, -29.9974, 0, 0, 0.229736, -41.4758, 0.229736, 138.524
0, 2100.00000, 239.905, -30.0212, 0, 0, 0.229683, -41.4994, 0.229683, 138.501
0, 2400.00000, 239.96, -30.0317, 0, 0, 0.229631, -41.51, 0.229631, 138.49
0, 2700.00000, 239.737, -29.9861, 0, 0, 0.229842, -41.4646, 0.229842, 138.535
0, 3000.00000, 239.926, -30.0301, 0, 0, 0.229664, -41.5081, 0.229664, 138.492
0, 3300.00000, 239.916, -30.0065, 0, 0, 0.229672, -41.485, 0.229672, 138.515
1, 0.00000, 239.951, -30.0033, 0, 0, 0.229639, -41.4817, 0.229639, 138.518
1, 300.00000, 239.948, -29.9753, 0, 0, 0.229642, -41.4538, 0.229642, 138.546
1, 600.00000, 239.924, -29.9944, 0, 0, 0.229664, -41.4726, 0.229664, 138.527
1, 900.00000, 239.801, -29.9954, 0, 0, 0.229782, -41.4737, 0.229782, 138.526
1, 1200.00000, 240.635, -29.7949, 0, 0, 0.228987, -41.2733, 0.228987, 138.727
1, 1500.00000, 239.842, -29.9983, 0, 0, 0.229736, -41.4754, 0.229736, 138.525
1, 1800.00000, 239.748, -29.9849, 0, 0, 0.229833, -41.4633, 0.229833, 138.537
1, 2100.00000, 239.75, -29.9695, 0, 0, 0.229832, -41.4479, 0.229832, 138.552
1, 2400.00000, 239.706, -29.9565, 0, 0, 0.229874, -41.4349, 0.229874, 138.565
1, 2700.00000, 239.757, -29.9478, 0, 0, 0.229825, -41.4262, 0.229825, 138.574
1, 3000.00000, 239.836, -29.9459, 0, 0, 0.229749, -41.4243, 0.229749, 138.576
1, 3300.00000, 239.831, -29.9342, 0, 0, 0.229754, -41.4126, 0.229754, 138.587
2, 0.00000, 239.761, -29.9462, 0, 0, 0.22982, -41.4244, 0.22982, 138.576
2, 300.00000, 239.704, -29.999, 0, 0, 0.229874, -41.4771, 0.229874, 138.523
2, 600.00000, 239.784, -29.9975, 0, 0, 0.229799, -41.4758, 0.229799, 138.524
2, 900.00000, 239.754, -29.9912, 0, 0, 0.229827, -41.4696, 0.229827, 138.53
2, 1200.00000, 239.644, -29.9955, 0, 0, 0.229933, -41.4738, 0.229933, 138.526
2, 1500.00000, 239.672, -29.9943, 0, 0, 0.229906, -41.4726, 0.229906, 138.527
2, 1800.00000, 239.761, -30.029, 0, 0, 0.229821, -41.507, 0.229821, 138.493
2, 2100.00000, 239.618, -29.9945, 0, 0, 0.229957, -41.4729, 0.229957, 138.527
2, 2400.00000, 239.721, -29.9926, 0, 0, 0.229859, -41.4709, 0.229859, 138.529
2, 2700.00000, 239.854, -29.9805, 0, 0, 0.229732, -41.4589, 0.229732, 138.541
2, 3000.00000, 239.693, -29.9771, 0, 0, 0.229885, -41.4554, 0.229885, 138.545
2, 3300.00000, 239.585, -29.9683, 0, 0, 0.229989, -41.4466, 0.229989, 138.553
3, 0.00000, 239.588, -29.9644, 0, 0, 0.229986, -41.4428, 0.229986, 138.557
3, 300.00000, 239.559, -29.9813, 0, 0, 0.230014, -41.4596, 0.230014, 138.54
3, 600.00000, 239.522, -29.9841, 0, 0, 0.23005, -41.4624, 0.23005, 138.538
3, 900.00000, 239.706, -29.9871, 0, 0, 0.229874, -41.4654, 0.229874, 138.535
3, 1200.00000, 239.843, -30.0027, 0, 0, 0.229743, -41.481, 0.229743, 138.519
3, 1500.00000, 239.844, -29.9945, 0, 0, 0.229741, -41.4729, 0.229741, 138.527
3, 1800.00000, 239.641, -30.0004, 0, 0, 0.229934, -41.4787, 0.229934, 138.521
3, 2100.00000, 239.555, -30.0189, 0, 0, 0.230018, -41.4972, 0.230018, 138.503
3, 2400.00000, 239.604, -30.0025, 0, 0, 0.229972, -41.4809, 0.229972, 138.519
3, 2700.00000, 239.636, -29.9982, 0, 0, 0.229941, -41.4765, 0.229941, 138.523
3, 3000.00000, 239.778, -29.9963, 0, 0, 0.229805, -41.4747, 0.229805, 138.525
3, 3300.00000, 239.861, -29.9892, 0, 0, 0.229726, -41.4676, 0.229726, 138.532
4, 0.00000, 239.836, -29.9913, 0, 0, 0.229749, -41.4697, 0.229749, 138.53
4, 300.00000, 239.555, -29.9982, 0, 0, 0.230017, -41.4766, 0.230017, 138.523
4, 600.00000, 239.547, -29.9857, 0, 0, 0.230026, -41.464, 0.230026, 138.536
4, 900.00000, 239.61, -29.9851, 0, 0, 0.229966, -41.4634, 0.229966, 138.537
4, 1200.00000, 239.65, -29.9714, 0, 0, 0.229928, -41.4498, 0.229928, 138.55
4, 1500.00000, 239.913, -29.9794, 0, 0, 0.229676, -41.4577, 0.229676, 138.542
4, 1800.00000, 239.945, -29.9788, 0, 0, 0.229645, -41.4571, 0.229645, 138.543
4, 2100.00000, 239.832, -29.9728, 0, 0, 0.229752, -41.4512, 0.229752, 138.549
4, 2400.00000, 239.938, -29.9669, 0, 0, 0.229652, -41.4453, 0.229652, 138.555
4, 2700.00000, 240.008, -29.9609, 0, 0, 0.229585, -41.4393, 0.229585, 138.561
4, 3000.00000, 239.933, -29.9667, 0, 0, 0.229656, -41.445, 0.229656, 138.555
4, 3300.00000, 240.128, -29.973, 0, 0, 0.22947, -41.4513, 0.22947, 138.549
5, 0.00000, 240.205, -29.958, 0, 0, 0.229396, -41.4364, 0.229396, 138.564
5, 300.00000, 240.147, -29.9675, 0, 0, 0.22945, -41.4458, 0.22945, 138.554
5, 600.00000, 240.322, -29.9632, 0, 0, 0.229285, -41.4415, 0.229285, 138.559
5, 900.00000, 240.415, -29.9611, 0, 0, 0.229195, -41.4394, 0.229195, 138.561
