hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 240.085, -29.9892, 0, 0, 0.22951, -41.4676, 0.22951, 138.532
0, 600.00000, 240.137, -30.0113, 0, 0, 0.229461, -41.4895, 0.229461, 138.51
0, 900.00000, 240.194, -29.9949, 0, 0, 0.229407, -41.4733, 0.229407, 138.527
0, 1200.00000, 240.134, -29.9958, 0, 0, 0.229464, -41.4741, 0.229464, 138.526
0, 1500.00000, 240.035, -30.0006, 0, 0, 0.229558, -41.479, 0.229558, 138.521
0, 1800.00000, 240.01, -29.9954, 0, 0, 0.229582, -41.4737, 0.229582, 138.526
0, 2100.00000, 240.013, -30.0053, 0, 0, 0.22958, -41.4836, 0.22958, 138.516
0, 2400.00000, 240.039, -30.003, 0, 0, 0.229554, -41.4814, 0.229554, 138.519
0, 2700.00000, 239.872, -29.9958, 0, 0, 0.229713, -41.4742, 0.229713, 138.526
0, 3000.00000, 239.945, -30.0115, 0, 0, 0.229645, -41.4897, 0.229645, 138.51
0, 3300.00000, 239.978, -30.0009, 0, 0, 0.229613, -41.4793, 0.229613, 138.521
1, 0.00000, 240.028, -30.0016, 0, 0, 0.229565, -41.48, 0.229565, 138.52
1, 300.00000, 240.058, -29.9869, 0, 0, 0.229537, -41.4654, 0.229537, 138.535
1, 600.00000, 240.081, -29.9966, 0, 0, 0.229514, -41.4749, 0.229514, 138.525
1, 900.00000, 240.037, -29.998, 0, 0, 0.229556, -41.4763, 0.229556, 138.524
1, 1200.00000, 240.368, -29.9218, 0, 0, 0.22924, -41.4002, 0.22924, 138.6
1, 1500.00000, 240.028, -29.9965, 0, 0, 0.229562, -41.4743, 0.229562, 138.526
1, 1800.00000, 239.975, -29.9893, 0, 0, 0.229616, -41.4677, 0.229616, 138.532
1, 2100.00000, 239.955, -29.9831, 0, 0, 0.229635, -41.4615, 0.229635, 138.539
1, 2400.00000, 239.924, -29.976, 0, 0, 0.229665, -41.4544, 0.229665, 138.546
1, 2700.00000, 239.931, -29.9707, 0, 0, 0.745112, -41.4491, 0.745112, 138.551
1, 3000.00000, 239.937, -29.9721, 0, 0, 1.08872, -41.4504, 1.08872, 138.55
1, 3300.00000, 239.938, -29.9682, 0, 0, 1.08872, -41.4465, 1.08872, 138.553
2, 0.00000, 239.924, -29.9762, 0, 0, 0.401487, -41.4545, 0.401487, 138.545
