hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.721, -150.004, 0, 0, 0.221346, -161.482, 0.221346, 18.518
0, 600.00000, 239.698, -149.97, 0, 0, 0.221367, -161.449, 0.221367, 18.5514
0, 900.00000, 239.497, -149.972, 0, 0, 0.221552, -161.451, 0.221552, 18.5492
0, 1200.00000, 239.535, -149.98, 0, 0, 0.221518, -161.459, 0.221518, 18.5412
0, 1500.00000, 239.689, -149.994, 0, 0, 0.221376, -161.473, 0.221376, 18.5275
0, 1800.00000, 239.621, -150, 0, 0, 0.221438, -161.479, 0.221438, 18.5213
0, 2100.00000, 239.676, -149.993, 0, 0, 0.221388, -161.471, 0.221388, 18.5291
0, 2400.00000, 239.5, -149.983, 0, 0, 0.221549, -161.462, 0.221549, 18.5383
0, 2700.00000, 239.678, -150.018, 0, 0, 0.255445, -161.496, 0.255445, 18.504
0, 3000.00000, 239.693, -149.991, 0, 0, 0.587489, -161.47, 0.587489, 18.5303
0, 3300.00000, 239.623, -149.996, 0, 0, 1.25196, -161.475, 1.25196, 18.5254
1, 0.00000, 239.566, -149.987, 0, 0, 1.46523, -161.466, 1.46523, 18.5342
1, 300.00000, 239.487, -149.997, 0, 0, 1.32596, -161.476, 1.32596, 18.5244
1, 600.00000, 239.571, -149.99, 0, 0, 1.53762, -161.468, 1.53762, 18.5316
1, 900.00000, 239.556, -149.993, 0, 0, 1.53771, -161.472, 1.53771, 18.5284
1, 1200.00000, 238.095, -149.975, 0, 0, 1.54714, -161.453, 1.54714, 18.5466
1, 1500.00000, 239.561, -149.995, 0, 0, 1.69536, -161.473, 1.69536, 18.5272
1, 1800.00000, 239.519, -150.007, 0, 0, 1.72966, -161.485, 1.72966, 18.5152
1, 2100.00000, 239.546, -150.016, 0, 0, 0.221507, -161.495, 0.221507, 18.5054
1, 2400.00000, 239.435, -150.023, 0, 0, 0.221609, -161.501, 0.221609, 18.4987
1, 2700.00000, 239.344, -150.023, 0, 0, 0.221694, -161.502, 0.221694, 18.4982
1, 3000.00000, 239.305, -150.018, 0, 0, 0.22173, -161.496, 0.22173, 18.5037
1, 3300.00000, 239.307, -150.022, 0, 0, 0.221729, -161.5, 0.221729, 18.4997
2, 0.00000, 239.51, -150.026, 0, 0, 0.221542, -161.504, 0.221542, 18.4955
2, 300.00000, 239.841, -150.016, 0, 0, 0.221237, -161.495, 0.221237, 18.5055
2, 600.00000, 239.791, -150.008, 0, 0, 0.221281, -161.486, 0.221281, 18.514
2, 900.00000, 239.768, -150.012, 0, 0, 0.221302, -161.491, 0.221302, 18.5094
2, 1200.00000, 239.758, -150.013, 0, 0, 0.221312, -161.492, 0.221312, 18.5084
2, 1500.00000, 239.744, -150.008, 0, 0, 0.221324, -161.486, 0.221324, 18.5137
2, 1800.00000, 239.823, -149.986, 0, 0, 0.221253, -161.464, 0.221253, 18.5356
2, 2100.00000, 239.83, -150.019, 0, 0, 0.221245, -161.497, 0.221245, 18.5031
2, 2400.00000, 239.829, -150.016, 0, 0, 0.221246, -161.495, 0.221246, 18.5055
2, 2700.00000, 239.725, -150.012, 0, 0, 0.221342, -161.491, 0.221342, 18.5092
2, 3000.00000, 239.721, -150.023, 0, 0, 0.221346, -161.502, 0.221346, 18.4983
2, 3300.00000, 239.709, -150.035, 0, 0, 0.221357, -161.513, 0.221357, 18.4867
3, 0.00000, 239.696, -150.038, 0, 0, 0.221369, -161.516, 0.221369, 18.4837
3, 300.00000, 239.89, -150.035, 0, 0, 0.221191, -161.514, 0.221191, 18.4862
3, 600.00000, 239.922, -150.036, 0, 0, 0.22116, -161.515, 0.22116, 18.4853
3, 900.00000, 239.873, -150.02, 0, 0, 0.221205, -161.499, 0.221205, 18.5013
3, 1200.00000, 239.881, -150.004, 0, 0, 0.221199, -161.483, 0.221199, 18.5175
3, 1500.00000, 239.829, -150.006, 0, 0, 0.221246, -161.484, 0.221246, 18.5155
3, 1800.00000, 239.895, -150.016, 0, 0, 0.221186, -161.494, 0.221186, 18.5057
3, 2100.00000, 240.038, -150.018, 0, 0, 0.221054, -161.496, 0.221054, 18.5036
3, 2400.00000, 239.953, -150.02, 0, 0, 0.221131, -161.498, 0.221131, 18.5017
3, 2700.00000, 239.935, -150.019, 0, 0, 0.221148, -161.497, 0.221148, 18.5029
3, 3000.00000, 239.887, -150.009, 0, 0, 0.221192, -161.488, 0.221192, 18.5122
3, 3300.00000, 239.797, -150.002, 0, 0, 0.221275, -161.481, 0.221275, 18.5194
4, 0.00000, 239.854, -150.003, 0, 0, 0.221223, -161.481, 0.221223, 18.5189
4, 300.00000, 240.047, -150.019, 0, 0, 0.221046, -161.497, 0.221046, 18.5026
4, 600.00000, 240.036, -150.025, 0, 0, 0.221055, -161.503, 0.221055, 18.4971
4, 900.00000, 240.071, -150.026, 0, 0, 0.221023, -161.504, 0.221023, 18.4956
