hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.797, -150.005, 0, 0, 0.276594, -161.483, 0.276594, 18.5168
0, 600.00000, 239.695, -149.975, 0, 0, 0.276713, -161.454, 0.276713, 18.5461
0, 900.00000, 239.49, -149.978, 0, 0, 0.242862, -161.456, 0.242862, 18.5441
0, 1200.00000, 239.429, -149.981, 0, 0, 5.64694, -161.46, 5.64694, 18.5404
0, 1500.00000, 239.695, -149.996, 0, 0, 1.4006, -161.474, 1.4006, 18.5257
0, 1800.00000, 239.626, -150.001, 0, 0, 1.40099, -161.48, 1.40099, 18.5202
0, 2100.00000, 239.694, -149.995, 0, 0, 0.412942, -161.474, 0.412942, 18.5265
0, 2400.00000, 239.376, -149.984, 0, 0, 5.9568, -161.462, 5.9568, 18.538
0, 2700.00000, 239.685, -150.017, 0, 0, 1.40916, -161.496, 1.40916, 18.5045
0, 3000.00000, 239.705, -149.994, 0, 0, 1.46013, -161.472, 1.46013, 18.5275
0, 3300.00000, 239.654, -149.998, 0, 0, 1.63671, -161.477, 1.63671, 18.5234
1, 0.00000, 239.595, -149.99, 0, 0, 2.04767, -161.468, 2.04767, 18.5316
1, 300.00000, 239.514, -149.998, 0, 0, 2.30057, -161.476, 2.30057, 18.5239
1, 600.00000, 239.588, -149.991, 0, 0, 2.42764, -161.469, 2.42764, 18.5308
1, 900.00000, 239.579, -149.994, 0, 0, 2.45669, -161.472, 2.45669, 18.5277
1, 1200.00000, 238.296, -149.981, 0, 0, 1.88412, -161.459, 1.88412, 18.541
1, 1500.00000, 239.597, -149.997, 0, 0, 2.01027, -161.475, 2.01027, 18.5251
1, 1800.00000, 239.555, -150.007, 0, 0, 2.0446, -161.486, 2.0446, 18.5143
1, 2100.00000, 239.542, -150.015, 0, 0, 2.07879, -161.493, 2.07879, 18.5065
1, 2400.00000, 239.438, -150.021, 0, 0, 2.07969, -161.5, 2.07969, 18.5003
1, 2700.00000, 239.35, -150.022, 0, 0, 2.07705, -161.5, 2.07705, 18.4998
1, 3000.00000, 239.325, -150.018, 0, 0, 1.8078, -161.496, 1.8078, 18.504
1, 3300.00000, 239.315, -150.021, 0, 0, 2.18395, -161.499, 2.18395, 18.5005
2, 0.00000, 239.503, -150.024, 0, 0, 2.34757, -161.502, 2.34757, 18.4976
2, 300.00000, 239.8, -150.015, 0, 0, 2.34466, -161.493, 2.34466, 18.507
2, 600.00000, 239.741, -150.006, 0, 0, 2.9794, -161.485, 2.9794, 18.5154
2, 900.00000, 239.745, -150.01, 0, 0, 2.4005, -161.489, 2.4005, 18.5113
2, 1200.00000, 239.735, -150.011, 0, 0, 2.38358, -161.49, 2.38358, 18.5104
2, 1500.00000, 239.717, -150.007, 0, 0, 2.56084, -161.485, 2.56084, 18.515
2, 1800.00000, 239.786, -149.988, 0, 0, 2.34649, -161.466, 2.34649, 18.5339
2, 2100.00000, 239.805, -150.017, 0, 0, 1.86801, -161.495, 1.86801, 18.5046
2, 2400.00000, 239.804, -150.015, 0, 0, 1.87653, -161.493, 1.87653, 18.507
2, 2700.00000, 239.702, -150.011, 0, 0, 2.17106, -161.489, 2.17106, 18.5108
2, 3000.00000, 239.691, -150.02, 0, 0, 2.3985, -161.499, 2.3985, 18.5014
2, 3300.00000, 239.673, -150.03, 0, 0, 2.63965, -161.509, 2.63965, 18.4914
3, 0.00000, 239.672, -150.034, 0, 0, 2.25222, -161.512, 2.25222, 18.4879
3, 300.00000, 239.903, -150.033, 0, 0, 0.684802, -161.511, 0.684802, 18.489
3, 600.00000, 239.94, -150.033, 0, 0, 0.398909, -161.512, 0.398909, 18.4882
3, 900.00000, 239.903, -150.019, 0, 0, 0.208417, -161.497, 0.208417, 18.5028
3, 1200.00000, 239.898, -150.004, 0, 0, 0.61931, -161.482, 0.61931, 18.5177
3, 1500.00000, 239.844, -150.006, 0, 0, 0.893435, -161.484, 0.893435, 18.5159
3, 1800.00000, 239.902, -150.015, 0, 0, 0.893221, -161.493, 0.893221, 18.507
3, 2100.00000, 240.03, -150.016, 0, 0, 0.892746, -161.495, 0.892746, 18.5053
3, 2400.00000, 239.956, -150.019, 0, 0, 0.756088, -161.497, 0.756088, 18.5028
3, 2700.00000, 239.957, -150.018, 0, 0, 0.20837, -161.496, 0.20837, 18.5039
3, 3000.00000, 239.911, -150.01, 0, 0, 0.20841, -161.488, 0.20841, 18.5115
3, 3300.00000, 239.826, -150.004, 0, 0, 0.208484, -161.483, 0.208484, 18.5173
4, 0.00000, 239.872, -150.005, 0, 0, 0.208445, -161.483, 0.208445, 18.5169
4, 300.00000, 240.047, -150.019, 0, 0, 0.208294, -161.497, 0.208294, 18.5028
4, 600.00000, 240.026, -150.023, 0, 0, 0.684448, -161.501, 0.684448, 18.4988
4, 900.00000, 240.06, -150.023, 0, 0, 0.684353, -161.502, 0.684353, 18.4982
4, 1200.00000, 239.988, -150.026, 0, 0, 0.684556, -161.504, 0.684556, 18.496
4, 1500.00000, 240.001, -150.01, 0, 0, 0.494045, -161.488, 0.494045, 18.5118
4, 1800.00000, 239.978, -150.007, 0, 0, 0.756023, -161.486, 0.756023, 18.5143
4, 2100.00000, 240.009, -150.011, 0, 0, 0.892826, -161.489, 0.892826, 18.5106
4, 2400.00000, 239.958, -150.004, 0, 0, 0.893011, -161.482, 0.893011, 18.5181
4, 2700.00000, 239.982, -150, 0, 0, 0.892925, -161.478, 0.892925, 18.5217
4, 3000.00000, 240.056, -149.999, 0, 0, 0.618904, -161.477, 0.618904, 18.5229
4, 3300.00000, 240.129, -149.99, 0, 0, 0.208222, -161.468, 0.208222, 18.5321
5, 0.00000, 240.065, -149.988, 0, 0, 0.208277, -161.466, 0.208277, 18.5339
5, 300.00000, 240.16, -149.989, 0, 0, 0.208195, -161.467, 0.208195, 18.5328
5, 600.00000, 240.155, -149.982, 0, 0, 0.208199, -161.461, 0.208199, 18.5393
5, 900.00000, 240.189, -149.98, 0, 0, 0.208169, -161.458, 0.208169, 18.5421
5, 1200.00000, 240.31, -149.973, 0, 0, 0.208065, -161.452, 0.208065, 18.5482
5, 1500.00000, 240.349, -149.964, 0, 0, 0.683529, -161.443, 0.683529, 18.5575
5, 1800.00000, 240.498, -149.956, 0, 0, 0.683106, -161.435, 0.683106, 18.5653
5, 2100.00000, 240.732, -149.928, 0, 0, 0.682441, -161.406, 0.682441, 18.5937
5, 2400.00000, 240.809, -149.927, 0, 0, 0.492388, -161.405, 0.492388, 18.5947
5, 2700.00000, 240.69, -149.959, 0, 0, 0.480761, -161.437, 0.480761, 18.5633
