hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.703, -150.013, 0, 0, 0.200078, -161.491, 0.200078, 18.5087
0, 600.00000, 239.667, -149.966, 0, 0, 0.200107, -161.445, 0.200107, 18.555
0, 900.00000, 239.426, -149.967, 0, 0, 0.200308, -161.446, 0.200308, 18.5543
0, 1200.00000, 239.378, -149.977, 0, 0, 0.20035, -161.456, 0.20035, 18.5444
0, 1500.00000, 239.514, -150, 0, 0, 0.200236, -161.478, 0.200236, 18.5218
0, 1800.00000, 239.449, -150.01, 0, 0, 0.20029, -161.489, 0.20029, 18.5113
0, 2100.00000, 239.498, -149.998, 0, 0, 0.200249, -161.477, 0.200249, 18.5231
0, 2400.00000, 239.423, -149.99, 0, 0, 0.20031, -161.468, 0.20031, 18.5316
0, 2700.00000, 239.564, -150.034, 0, 0, 0.200194, -161.512, 0.200194, 18.4883
0, 3000.00000, 239.549, -149.995, 0, 0, 0.200207, -161.474, 0.200207, 18.5264
0, 3300.00000, 239.479, -150.004, 0, 0, 0.200264, -161.483, 0.200264, 18.5173
1, 0.00000, 239.419, -149.991, 0, 0, 0.200315, -161.469, 0.200315, 18.5306
1, 300.00000, 239.305, -150, 0, 0, 0.200409, -161.478, 0.200409, 18.5219
1, 600.00000, 239.467, -149.995, 0, 0, 0.200275, -161.473, 0.200275, 18.5266
1, 900.00000, 239.433, -150.002, 0, 0, 0.200303, -161.481, 0.200303, 18.5193
1, 1200.00000, 237.526, -149.979, 0, 0, 0.201911, -161.457, 0.201911, 18.5428
1, 1500.00000, 239.445, -150.011, 0, 0, 0.200307, -161.489, 0.200307, 18.5108
1, 1800.00000, 239.389, -150.023, 0, 0, 0.200339, -161.502, 0.200339, 18.4983
1, 2100.00000, 239.386, -150.037, 0, 0, 0.200342, -161.515, 0.200342, 18.4849
1, 2400.00000, 239.209, -150.044, 0, 0, 0.200489, -161.522, 0.200489, 18.4778
1, 2700.00000, 239.089, -150.036, 0, 0, 0.200591, -161.514, 0.200591, 18.4859
1, 3000.00000, 239.006, -150.027, 0, 0, 0.20066, -161.505, 0.20066, 18.4951
1, 3300.00000, 238.957, -150.038, 0, 0, 0.200702, -161.516, 0.200702, 18.4835
2, 0.00000, 239.236, -150.046, 0, 0, 0.20047, -161.524, 0.20047, 18.4761
2, 300.00000, 239.705, -150.035, 0, 0, 0.200078, -161.514, 0.200078, 18.4865
