hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 240.066, 89.9738, 0, 0, 0.204026, 78.4954, 0.204026, -101.505
0, 600.00000, 239.612, 89.9624, 0, 0, 0.20441, 78.4841, 0.20441, -101.516
0, 900.00000, 239.712, 89.9428, 0, 0, 0.204327, 78.4645, 0.204327, -101.535
0, 1200.00000, 239.756, 89.9507, 0, 0, 0.204289, 78.4723, 0.204289, -101.528
0, 1500.00000, 239.831, 89.9712, 0, 0, 0.204225, 78.4928, 0.204225, -101.507
0, 1800.00000, 239.861, 89.9687, 0, 0, 0.2042, 78.4904, 0.2042, -101.51
0, 2100.00000, 239.707, 89.9723, 0, 0, 0.20433, 78.494, 0.20433, -101.506
0, 2400.00000, 239.59, 89.956, 0, 0, 0.20443, 78.4777, 0.20443, -101.522
0, 2700.00000, 239.937, 89.9831, 0, 0, 0.204137, 78.5047, 0.204137, -101.495
0, 3000.00000, 239.66, 89.9766, 0, 0, 0.20437, 78.4983, 0.20437, -101.502
0, 3300.00000, 239.786, 89.9708, 0, 0, 0.204265, 78.4925, 0.204265, -101.507
1, 0.00000, 239.724, 89.9621, 0, 0, 0.204317, 78.4838, 0.204317, -101.516
1, 300.00000, 239.904, 89.9548, 0, 0, 0.204164, 78.4765, 0.204164, -101.524
1, 600.00000, 239.792, 89.9608, 0, 0, 0.204258, 78.4824, 0.204258, -101.518
1, 900.00000, 239.76, 89.9638, 0, 0, 0.204286, 78.4854, 0.204286, -101.515
1, 1200.00000, 239.943, 89.8208, 0, 0, 0.20413, 78.3426, 0.20413, -101.657
1, 1500.00000, 239.767, 89.965, 0, 0, 0.612835, 78.4857, 0.612835, -101.514
1, 1800.00000, 239.868, 89.9664, 0, 0, 0.612582, 78.4881, 0.612582, -101.512
1, 2100.00000, 239.986, 89.9684, 0, 0, 0.612283, 78.4901, 0.612283, -101.51
1, 2400.00000, 240.039, 89.9622, 0, 0, 0.448907, 78.4839, 0.448907, -101.516
1, 2700.00000, 240.064, 89.9541, 0, 0, 0.204027, 78.4758, 0.204027, -101.524
1, 3000.00000, 240.005, 89.949, 0, 0, 0.559513, 78.4707, 0.559513, -101.529
1, 3300.00000, 240.052, 89.9494, 0, 0, 1.09245, 78.4711, 1.09245, -101.529
2, 0.00000, 240.083, 89.9681, 0, 0, 1.09231, 78.4897, 1.09231, -101.51
2, 300.00000, 239.948, 89.9937, 0, 0, 1.09292, 78.5152, 1.09292, -101.485
2, 600.00000, 239.924, 89.9844, 0, 0, 1.09303, 78.506, 1.09303, -101.494
