hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.698, -150.003, 0, 0, 2.99186, -161.481, 2.99186, 18.5186
0, 600.00000, 239.694, -149.97, 0, 0, 0.685399, -161.448, 0.685399, 18.5515
0, 900.00000, 239.494, -149.972, 0, 0, 0.476341, -161.451, 0.476341, 18.5493
0, 1200.00000, 239.531, -149.98, 0, 0, 0.677345, -161.459, 0.677345, 18.5413
0, 1500.00000, 239.685, -149.994, 0, 0, 0.676911, -161.472, 0.676911, 18.5276
0, 1800.00000, 239.617, -150, 0, 0, 0.6771, -161.479, 0.6771, 18.5215
0, 2100.00000, 239.675, -149.993, 0, 0, 0.174556, -161.471, 0.174556, 18.5291
0, 2400.00000, 239.5, -149.983, 0, 0, 0.174683, -161.462, 0.174683, 18.5383
0, 2700.00000, 239.678, -150.018, 0, 0, 0.174554, -161.496, 0.174554, 18.504
0, 3000.00000, 239.694, -149.991, 0, 0, 0.174543, -161.47, 0.174543, 18.5303
0, 3300.00000, 239.629, -149.996, 0, 0, 0.174589, -161.475, 0.174589, 18.5253
1, 0.00000, 239.573, -149.988, 0, 0, 0.17463, -161.466, 0.17463, 18.534
1, 300.00000, 239.493, -149.997, 0, 0, 0.174688, -161.476, 0.174688, 18.5242
1, 600.00000, 239.578, -149.99, 0, 0, 0.174627, -161.469, 0.174627, 18.5314
1, 900.00000, 239.56, -149.993, 0, 0, 0.576738, -161.472, 0.576738, 18.5283
1, 1200.00000, 238.098, -149.975, 0, 0, 0.681419, -161.454, 0.681419, 18.5465
1, 1500.00000, 239.565, -149.995, 0, 0, 0.677283, -161.473, 0.677283, 18.5271
1, 1800.00000, 239.524, -150.007, 0, 0, 0.576824, -161.485, 0.576824, 18.515
1, 2100.00000, 239.546, -150.016, 0, 0, 0.17465, -161.495, 0.17465, 18.5054
1, 2400.00000, 239.435, -150.023, 0, 0, 0.174731, -161.501, 0.174731, 18.4987
1, 2700.00000, 239.344, -150.023, 0, 0, 0.174797, -161.502, 0.174797, 18.4982
1, 3000.00000, 239.305, -150.018, 0, 0, 0.174826, -161.496, 0.174826, 18.5037
1, 3300.00000, 239.307, -150.022, 0, 0, 0.174825, -161.5, 0.174825, 18.4997
2, 0.00000, 239.51, -150.026, 0, 0, 0.174678, -161.504, 0.174678, 18.4955
2, 300.00000, 239.841, -150.016, 0, 0, 0.174437, -161.495, 0.174437, 18.5055
2, 600.00000, 239.789, -150.008, 0, 0, 0.37533, -161.486, 0.37533, 18.5141
2, 900.00000, 239.764, -150.012, 0, 0, 0.676685, -161.49, 0.676685, 18.5096
2, 1200.00000, 239.754, -150.013, 0, 0, 0.676715, -161.491, 0.676715, 18.5085
2, 1500.00000, 239.74, -150.008, 0, 0, 0.676752, -161.486, 0.676752, 18.5138
2, 1800.00000, 239.822, -149.986, 0, 0, 0.274865, -161.464, 0.274865, 18.5356
2, 2100.00000, 239.83, -150.019, 0, 0, 0.174443, -161.497, 0.174443, 18.5031
2, 2400.00000, 239.829, -150.016, 0, 0, 0.174444, -161.495, 0.174444, 18.5055
2, 2700.00000, 239.725, -150.012, 0, 0, 0.174519, -161.491, 0.174519, 18.5092
2, 3000.00000, 239.721, -150.023, 0, 0, 0.174523, -161.502, 0.174523, 18.4983
2, 3300.00000, 239.709, -150.035, 0, 0, 0.174531, -161.513, 0.174531, 18.4867
3, 0.00000, 239.696, -150.038, 0, 0, 0.174541, -161.516, 0.174541, 18.4837
3, 300.00000, 239.89, -150.035, 0, 0, 0.1744, -161.514, 0.1744, 18.4862
3, 600.00000, 239.922, -150.036, 0, 0, 0.174377, -161.515, 0.174377, 18.4853
3, 900.00000, 239.873, -150.02, 0, 0, 0.174412, -161.499, 0.174412, 18.5013
3, 1200.00000, 239.88, -150.004, 0, 0, 0.174407, -161.483, 0.174407, 18.5175
3, 1500.00000, 239.829, -150.006, 0, 0, 0.174444, -161.484, 0.174444, 18.5155
3, 1800.00000, 239.894, -150.016, 0, 0, 0.174397, -161.494, 0.174397, 18.5058
3, 2100.00000, 240.038, -150.018, 0, 0, 0.174293, -161.496, 0.174293, 18.5036
3, 2400.00000, 239.953, -150.02, 0, 0, 0.174354, -161.498, 0.174354, 18.5017
3, 2700.00000, 239.935, -150.019, 0, 0, 0.174367, -161.497, 0.174367, 18.5029
3, 3000.00000, 239.887, -150.009, 0, 0, 0.174402, -161.488, 0.174402, 18.5122
3, 3300.00000, 239.797, -150.002, 0, 0, 0.174467, -161.481, 0.174467, 18.5194
4, 0.00000, 239.854, -150.003, 0, 0, 0.174426, -161.481, 0.174426, 18.519
4, 300.00000, 240.048, -150.019, 0, 0, 0.174286, -161.497, 0.174286, 18.5026
4, 600.00000, 240.036, -150.025, 0, 0, 0.174293, -161.503, 0.174293, 18.4971
4, 900.00000, 240.071, -150.026, 0, 0, 0.174268, -161.504, 0.174268, 18.4956
4, 1200.00000, 239.987, -150.029, 0, 0, 0.174329, -161.507, 0.174329, 18.4929
4, 1500.00000, 239.988, -150.011, 0, 0, 0.375018, -161.49, 0.375018, 18.5105
4, 1800.00000, 239.963, -150.008, 0, 0, 0.676123, -161.486, 0.676123, 18.5136
4, 2100.00000, 240.003, -150.013, 0, 0, 0.676014, -161.491, 0.676014, 18.5092
4, 2400.00000, 239.945, -150.004, 0, 0, 0.676175, -161.482, 0.676175, 18.5176
4, 2700.00000, 239.978, -150, 0, 0, 0.274685, -161.479, 0.274685, 18.5213
4, 3000.00000, 240.055, -149.999, 0, 0, 0.17428, -161.477, 0.17428, 18.5226
4, 3300.00000, 240.123, -149.988, 0, 0, 0.174231, -161.467, 0.174231, 18.5333
5, 0.00000, 240.051, -149.986, 0, 0, 0.378321, -161.464, 0.378321, 18.536
5, 300.00000, 240.167, -149.987, 0, 0, 0.208189, -161.466, 0.208189, 18.5344
5, 600.00000, 240.152, -149.98, 0, 0, 0.552371, -161.458, 0.552371, 18.5419
5, 900.00000, 240.192, -149.977, 0, 0, 0.492804, -161.455, 0.492804, 18.5447
5, 1200.00000, 240.328, -149.971, 0, 0, 0.492524, -161.449, 0.492524, 18.5511
5, 1500.00000, 240.388, -149.96, 0, 0, 0.492401, -161.439, 0.492401, 18.5613
5, 1800.00000, 240.553, -149.952, 0, 0, 0.492064, -161.43, 0.492064, 18.5697
5, 2100.00000, 240.804, -149.921, 0, 0, 0.521212, -161.399, 0.521212, 18.6007
5, 2400.00000, 240.87, -149.92, 0, 0, 0.939621, -161.398, 0.939621, 18.6021
5, 2700.00000, 240.732, -149.955, 0, 0, 1.14023, -161.433, 1.14023, 18.5673
5, 3000.00000, 240.948, -149.914, 0, 0, 1.13921, -161.392, 1.13921, 18.6076
