hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.665, -150.002, 0, 0, 0.651421, -161.481, 0.651421, 18.5192
0, 600.00000, 239.609, -149.953, 0, 0, 1.13535, -161.432, 1.13535, 18.5684
0, 900.00000, 239.348, -149.957, 0, 0, 1.53903, -161.436, 1.53903, 18.5645
0, 1200.00000, 239.39, -149.968, 0, 0, 1.38533, -161.446, 1.38533, 18.5539
0, 1500.00000, 239.443, -149.985, 0, 0, 1.81118, -161.463, 1.81118, 18.5372
0, 1800.00000, 239.365, -149.997, 0, 0, 1.99678, -161.475, 1.99678, 18.5249
0, 2100.00000, 239.358, -149.976, 0, 0, 2.80512, -161.454, 2.80512, 18.5459
0, 2400.00000, 239.197, -149.955, 0, 0, 3.13974, -161.434, 3.13974, 18.5661
0, 2700.00000, 239.201, -150.01, 0, 0, 4.22325, -161.488, 4.22325, 18.5118
0, 3000.00000, 239.282, -149.958, 0, 0, 3.97024, -161.436, 3.97024, 18.5638
0, 3300.00000, 239.24, -149.975, 0, 0, 3.54863, -161.454, 3.54863, 18.5463
1, 0.00000, 239.174, -149.975, 0, 0, 3.49843, -161.453, 3.49843, 18.5471
1, 300.00000, 239.029, -149.992, 0, 0, 3.56884, -161.47, 3.56884, 18.5302
1, 600.00000, 239.222, -149.986, 0, 0, 2.91338, -161.465, 2.91338, 18.5354
1, 900.00000, 239.246, -149.997, 0, 0, 2.58892, -161.475, 2.58892, 18.5249
1, 1200.00000, 235.458, -149.932, 0, 0, 25.671, -161.41, 25.671, 18.5896
1, 1500.00000, 239.275, -149.989, 0, 0, 3.10575, -161.467, 3.10575, 18.5332
1, 1800.00000, 239.209, -150.004, 0, 0, 3.58665, -161.483, 3.58665, 18.5173
1, 2100.00000, 239.078, -150.011, 0, 0, 3.92663, -161.49, 3.92663, 18.5102
1, 2400.00000, 238.956, -150.021, 0, 0, 3.47599, -161.5, 3.47599, 18.5003
1, 2700.00000, 238.828, -150.02, 0, 0, 3.61458, -161.498, 3.61458, 18.502
1, 3000.00000, 238.688, -150.007, 0, 0, 4.42897, -161.486, 4.42897, 18.5142
1, 3300.00000, 238.73, -150.019, 0, 0, 3.98367, -161.497, 3.98367, 18.5029
2, 0.00000, 239.03, -150.031, 0, 0, 3.42373, -161.509, 3.42373, 18.491
2, 300.00000, 239.748, -150.024, 0, 0, 0.242605, -161.502, 0.242605, 18.4979
2, 600.00000, 239.708, -150.018, 0, 0, 0.242642, -161.496, 0.242642, 18.5037
2, 900.00000, 239.667, -150.024, 0, 0, 0.242683, -161.502, 0.242683, 18.4976
2, 1200.00000, 239.67, -150.03, 0, 0, 0.242681, -161.509, 0.242681, 18.4914
2, 1500.00000, 239.635, -150.028, 0, 0, 0.242716, -161.506, 0.242716, 18.494
2, 1800.00000, 239.675, -149.993, 0, 0, 0.242677, -161.472, 0.242677, 18.5279
2, 2100.00000, 239.71, -150.033, 0, 0, 0.24264, -161.511, 0.24264, 18.4891
2, 2400.00000, 239.691, -150.024, 0, 0, 0.242659, -161.502, 0.242659, 18.498
2, 2700.00000, 239.545, -150.012, 0, 0, 0.242806, -161.491, 0.242806, 18.5092
2, 3000.00000, 239.591, -150.03, 0, 0, 0.242761, -161.508, 0.242761, 18.4921
2, 3300.00000, 239.59, -150.046, 0, 0, 0.242762, -161.525, 0.242762, 18.4753
3, 0.00000, 239.51, -150.047, 0, 0, 0.575153, -161.526, 0.575153, 18.4743
3, 300.00000, 239.669, -150.044, 0, 0, 1.07291, -161.523, 1.07291, 18.4772
3, 600.00000, 239.72, -150.047, 0, 0, 1.07268, -161.526, 1.07268, 18.4745
3, 900.00000, 239.679, -150.027, 0, 0, 0.574746, -161.505, 0.574746, 18.4948
3, 1200.00000, 239.743, -150.003, 0, 0, 0.242607, -161.481, 0.242607, 18.5186
3, 1500.00000, 239.657, -150.006, 0, 0, 0.242693, -161.484, 0.242693, 18.5157
3, 1800.00000, 239.765, -150.026, 0, 0, 0.242585, -161.505, 0.242585, 18.4953
3, 2100.00000, 239.981, -150.033, 0, 0, 0.242367, -161.511, 0.242367, 18.4891
3, 2400.00000, 239.78, -150.032, 0, 0, 1.11496, -161.51, 1.11496, 18.4897
3, 2700.00000, 239.762, -150.031, 0, 0, 1.11505, -161.509, 1.11505, 18.4905
3, 3000.00000, 239.679, -150.015, 0, 0, 1.11544, -161.494, 1.11544, 18.5062
3, 3300.00000, 239.532, -150.003, 0, 0, 1.11612, -161.481, 1.11612, 18.5189
4, 0.00000, 239.674, -150.006, 0, 0, 0.591791, -161.484, 0.591791, 18.5159
4, 300.00000, 239.978, -150.035, 0, 0, 0.443071, -161.513, 0.443071, 18.4872
4, 600.00000, 239.936, -150.04, 0, 0, 0.744247, -161.519, 0.744247, 18.4813
4, 900.00000, 239.991, -150.04, 0, 0, 0.744076, -161.518, 0.744076, 18.4817
4, 1200.00000, 239.812, -150.04, 0, 0, 0.74463, -161.519, 0.74463, 18.4814
4, 1500.00000, 239.837, -150.01, 0, 0, 0.34292, -161.489, 0.34292, 18.5114
4, 1800.00000, 239.85, -150.003, 0, 0, 0.242498, -161.482, 0.242498, 18.5185
4, 2100.00000, 239.916, -150.017, 0, 0, 0.242432, -161.495, 0.242432, 18.5049
4, 2400.00000, 239.847, -150.006, 0, 0, 0.740266, -161.485, 0.740266, 18.5152
4, 2700.00000, 239.847, -150.006, 0, 0, 1.07211, -161.484, 1.07211, 18.516
4, 3000.00000, 239.955, -150.012, 0, 0, 1.07163, -161.49, 1.07163, 18.5099
4, 3300.00000, 240.044, -149.989, 0, 0, 0.408089, -161.467, 0.408089, 18.533
5, 0.00000, 239.868, -149.982, 0, 0, 1.11456, -161.46, 1.11456, 18.5396
5, 300.00000, 240.05, -149.985, 0, 0, 1.11371, -161.463, 1.11371, 18.5366
5, 600.00000, 240.042, -149.968, 0, 0, 1.11375, -161.446, 1.11375, 18.554
5, 900.00000, 240.124, -149.96, 0, 0, 1.11337, -161.439, 1.11337, 18.5612
5, 1200.00000, 240.404, -149.951, 0, 0, 0.589995, -161.429, 0.589995, 18.571
5, 1500.00000, 240.484, -149.94, 0, 0, 0.241859, -161.419, 0.241859, 18.5814
5, 1800.00000, 240.7, -149.924, 0, 0, 0.241642, -161.402, 0.241642, 18.5975
5, 2100.00000, 240.978, -149.876, 0, 0, 0.241363, -161.354, 0.241363, 18.6456
5, 2400.00000, 241.131, -149.873, 0, 0, 0.24121, -161.351, 0.24121, 18.6489
5, 2700.00000, 241.002, -149.92, 0, 0, 0.24134, -161.398, 0.24134, 18.6022
5, 3000.00000, 241.394, -149.852, 0, 0, 0.570663, -161.331, 0.570663, 18.6689
5, 3300.00000, 241.464, -149.936, 0, 0, 1.06493, -161.413, 1.06493, 18.5865
6, 0.00000, 241.852, -150.033, 0, 0, 1.56108, -161.51, 1.56108, 18.4902
6, 300.00000, 243.058, -149.959, 0, 0, 1.06209, -161.438, 1.06209, 18.5623
6, 600.00000, 243.33, -150.027, 0, 0, 0.733866, -161.504, 0.733866, 18.4959
6, 900.00000, 244.773, -149.823, 0, 0, 1.38738, -161.302, 1.38738, 18.6983
6, 1200.00000, 243.733, -149.757, 0, 0, 1.09694, -161.237, 1.09694, 18.7634
6, 1500.00000, 243.441, -149.677, 0, 0, 1.09822, -161.156, 1.09822, 18.8439
6, 1800.00000, 243.94, -149.58, 0, 0, 1.09592, -161.059, 1.09592, 18.9408
6, 2100.00000, 243.44, -149.714, 0, 0, 0.582649, -161.192, 0.582649, 18.8083
6, 2400.00000, 244.113, -149.794, 0, 0, 0.238255, -161.27, 0.238255, 18.7298
6, 2700.00000, 245.318, -149.798, 0, 0, 1.03979, -161.275, 1.03979, 18.7248
6, 3000.00000, 244.995, -150.014, 0, 0, 1.05297, -161.489, 1.05297, 18.5109
6, 3300.00000, 244.041, -150.066, 0, 0, 1.13319, -161.543, 1.13319, 18.4568
7, 0.00000, 244.734, -149.889, 0, 0, 1.1182, -161.371, 1.1182, 18.629
7, 300.00000, 245.447, -149.776, 0, 0, 0.723335, -161.256, 0.723335, 18.7439
7, 600.00000, 245.025, -149.931, 0, 0, 1.04951, -161.406, 1.04951, 18.594
7, 900.00000, 246.281, -149.711, 0, 0, 1.04411, -161.189, 1.04411, 18.8106
7, 1200.00000, 244.03, -149.612, 0, 0, 0.401421, -161.09, 0.401421, 18.91
7, 1500.00000, 247.067, -149.467, 0, 0, 1.0821, -160.945, 1.0821, 19.0548
7, 1800.00000, 248.223, -149.362, 0, 0, 1.07705, -160.84, 1.07705, 19.1597
7, 2100.00000, 247.735, -149.262, 0, 0, 1.07916, -160.741, 1.07916, 19.2593
7, 2400.00000, 249.762, -149.134, 0, 0, 1.07042, -160.613, 1.07042, 19.3871
7, 2700.00000, 247.463, -149.524, 0, 0, 1.14714, -161.002, 1.14714, 18.9982
7, 3000.00000, 242.631, -150.278, 0, 0, 0.794858, -161.756, 0.794858, 18.2445
