hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.704, -150.013, 0, 0, 0.191563, -161.491, 0.191563, 18.5088
0, 600.00000, 239.669, -149.966, 0, 0, 0.191591, -161.445, 0.191591, 18.5551
0, 900.00000, 239.43, -149.967, 0, 0, 0.191781, -161.446, 0.191781, 18.5543
0, 1200.00000, 239.391, -149.978, 0, 0, 0.191813, -161.456, 0.191813, 18.5441
0, 1500.00000, 239.528, -150, 0, 0, 0.191704, -161.479, 0.191704, 18.5215
0, 1800.00000, 239.462, -150.011, 0, 0, 0.191756, -161.489, 0.191756, 18.511
0, 2100.00000, 239.512, -149.999, 0, 0, 0.191717, -161.477, 0.191717, 18.5228
0, 2400.00000, 239.428, -149.99, 0, 0, 0.191783, -161.468, 0.191783, 18.5316
0, 2700.00000, 239.566, -150.034, 0, 0, 0.191673, -161.512, 0.191673, 18.4884
0, 3000.00000, 239.534, -149.994, 0, 0, 0.682451, -161.473, 0.682451, 18.527
0, 3300.00000, 239.459, -150.004, 0, 0, 0.805383, -161.482, 0.805383, 18.518
1, 0.00000, 239.399, -149.99, 0, 0, 0.805587, -161.469, 0.805587, 18.5313
1, 300.00000, 239.286, -149.999, 0, 0, 0.805966, -161.477, 0.805966, 18.5226
1, 600.00000, 239.465, -149.995, 0, 0, 0.314478, -161.473, 0.314478, 18.5267
1, 900.00000, 239.442, -150.003, 0, 0, 0.191773, -161.481, 0.191773, 18.5192
1, 1200.00000, 237.536, -149.979, 0, 0, 0.19331, -161.457, 0.19331, 18.5426
1, 1500.00000, 239.455, -150.011, 0, 0, 0.191774, -161.489, 0.191774, 18.5106
1, 1800.00000, 239.4, -150.024, 0, 0, 0.191806, -161.502, 0.191806, 18.4981
1, 2100.00000, 239.39, -150.037, 0, 0, 0.191814, -161.515, 0.191814, 18.4849
1, 2400.00000, 239.189, -150.043, 0, 0, 0.857484, -161.521, 0.857484, 18.4788
1, 2700.00000, 239.063, -150.034, 0, 0, 1.0244, -161.513, 1.0244, 18.4872
1, 3000.00000, 238.982, -150.025, 0, 0, 1.02475, -161.504, 1.02475, 18.4963
1, 3300.00000, 238.943, -150.037, 0, 0, 1.02492, -161.516, 1.02492, 18.4843
2, 0.00000, 239.232, -150.045, 0, 0, 0.690992, -161.524, 0.690992, 18.4763
2, 300.00000, 239.718, -150.035, 0, 0, 0.191553, -161.514, 0.191553, 18.4862
2, 600.00000, 239.661, -150.02, 0, 0, 0.191597, -161.498, 0.191597, 18.5019
2, 900.00000, 239.604, -150.024, 0, 0, 0.804898, -161.502, 0.804898, 18.4981
2, 1200.00000, 239.566, -150.024, 0, 0, 0.805026, -161.502, 0.805026, 18.4982
2, 1500.00000, 239.539, -150.015, 0, 0, 0.805117, -161.493, 0.805117, 18.5066
2, 1800.00000, 239.772, -149.945, 0, 0, 0.804341, -161.424, 0.804341, 18.5762
2, 2100.00000, 239.709, -150.03, 0, 0, 0.191559, -161.508, 0.191559, 18.4922
2, 2400.00000, 239.755, -150.031, 0, 0, 0.191522, -161.51, 0.191522, 18.4904
2, 2700.00000, 239.601, -150.022, 0, 0, 0.523829, -161.501, 0.523829, 18.4994
2, 3000.00000, 239.572, -150.039, 0, 0, 1.02223, -161.517, 1.02223, 18.4827
2, 3300.00000, 239.545, -150.065, 0, 0, 1.02235, -161.543, 1.02235, 18.4572
3, 0.00000, 239.522, -150.066, 0, 0, 1.02244, -161.544, 1.02244, 18.4561
3, 300.00000, 239.735, -150.057, 0, 0, 1.02154, -161.535, 1.02154, 18.4652
3, 600.00000, 239.823, -150.06, 0, 0, 0.191468, -161.539, 0.191468, 18.4613
3, 900.00000, 239.708, -150.029, 0, 0, 0.191559, -161.508, 0.191559, 18.4924
3, 1200.00000, 239.712, -150.009, 0, 0, 0.191556, -161.488, 0.191556, 18.5124
3, 1500.00000, 239.621, -150.014, 0, 0, 0.191629, -161.492, 0.191629, 18.5081
3, 1800.00000, 239.726, -150.028, 0, 0, 0.191546, -161.506, 0.191546, 18.4939
3, 2100.00000, 239.991, -150.033, 0, 0, 0.191335, -161.512, 0.191335, 18.4884
3, 2400.00000, 239.886, -150.038, 0, 0, 0.191417, -161.516, 0.191417, 18.4839
3, 2700.00000, 239.801, -150.033, 0, 0, 0.191485, -161.511, 0.191485, 18.489
3, 3000.00000, 239.729, -150.018, 0, 0, 0.191542, -161.497, 0.191542, 18.5031
3, 3300.00000, 239.565, -150.019, 0, 0, 0.682356, -161.498, 0.682356, 18.5024
4, 0.00000, 239.629, -150.018, 0, 0, 0.804817, -161.496, 0.804817, 18.5036
4, 300.00000, 239.952, -150.037, 0, 0, 0.803738, -161.515, 0.803738, 18.4845
4, 600.00000, 239.959, -150.042, 0, 0, 0.803708, -161.521, 0.803708, 18.4793
4, 900.00000, 240.059, -150.035, 0, 0, 0.313699, -161.514, 0.313699, 18.4865
4, 1200.00000, 239.963, -150.037, 0, 0, 0.191356, -161.516, 0.191356, 18.4845
4, 1500.00000, 239.969, -150.024, 0, 0, 0.191351, -161.502, 0.191351, 18.498
4, 1800.00000, 239.948, -150.025, 0, 0, 0.191368, -161.503, 0.191368, 18.4965
4, 2100.00000, 240.01, -150.032, 0, 0, 0.191319, -161.511, 0.191319, 18.4893
4, 2400.00000, 239.78, -150.01, 0, 0, 0.855375, -161.489, 0.855375, 18.5113
4, 2700.00000, 239.761, -150.003, 0, 0, 1.02142, -161.481, 1.02142, 18.5186
4, 3000.00000, 239.861, -150, 0, 0, 1.021, -161.478, 1.021, 18.5215
4, 3300.00000, 239.953, -149.982, 0, 0, 1.02061, -161.461, 1.02061, 18.5393
5, 0.00000, 239.923, -149.981, 0, 0, 0.688995, -161.459, 0.688995, 18.5406
5, 300.00000, 240.179, -149.988, 0, 0, 0.191185, -161.467, 0.191185, 18.5332
5, 600.00000, 240.154, -149.97, 0, 0, 0.435945, -161.449, 0.435945, 18.5511
5, 900.00000, 240.16, -149.962, 0, 0, 0.803038, -161.441, 0.803038, 18.5593
5, 1200.00000, 240.387, -149.952, 0, 0, 0.80228, -161.431, 0.80228, 18.5693
5, 1500.00000, 240.468, -149.937, 0, 0, 0.802008, -161.415, 0.802008, 18.5851
5, 1800.00000, 240.732, -149.927, 0, 0, 0.556973, -161.405, 0.556973, 18.5949
5, 2100.00000, 241.13, -149.88, 0, 0, 0.190429, -161.358, 0.190429, 18.6418
5, 2400.00000, 241.225, -149.876, 0, 0, 0.190355, -161.355, 0.190355, 18.6454
5, 2700.00000, 241.053, -149.94, 0, 0, 0.190491, -161.418, 0.190491, 18.5816
