hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 300.00000, 239.989, -29.9855, 0, 0, 0.238106, -41.4639, 0.238106, 138.536
0, 600.00000, 240.102, -30.034, 0, 0, 0.237996, -41.512, 0.237996, 138.488
0, 900.00000, 240.174, -30.0097, 0, 0, 0.237924, -41.4882, 0.237924, 138.512
0, 1200.00000, 240.072, -30.0081, 0, 0, 0.238024, -41.4865, 0.238024, 138.514
0, 1500.00000, 239.931, -30.0055, 0, 0, 0.238163, -41.4839, 0.238163, 138.516
0, 1800.00000, 239.851, -29.9974, 0, 0, 0.238243, -41.4758, 0.238243, 138.524
0, 2100.00000, 239.906, -30.0212, 0, 0, 0.238189, -41.4995, 0.238189, 138.501
0, 2400.00000, 239.96, -30.0317, 0, 0, 0.238136, -41.51, 0.238136, 138.49
0, 2700.00000, 239.737, -29.9861, 0, 0, 0.238355, -41.4646, 0.238355, 138.535
0, 3000.00000, 239.926, -30.0301, 0, 0, 0.238169, -41.5081, 0.238169, 138.492
0, 3300.00000, 239.916, -30.0065, 0, 0, 0.238178, -41.485, 0.238178, 138.515
1, 0.00000, 239.95, -30.0033, 0, 0, 0.317243, -41.4817, 0.317243, 138.518
1, 300.00000, 239.944, -29.9752, 0, 0, 0.633652, -41.4537, 0.633652, 138.546
1, 600.00000, 239.919, -29.9942, 0, 0, 0.786831, -41.4724, 0.786831, 138.528
1, 900.00000, 239.788, -29.995, 0, 0, 1.40004, -41.4734, 1.40004, 138.527
1, 1200.00000, 240.625, -29.7946, 0, 0, 1.15855, -41.273, 1.15855, 138.727
1, 1500.00000, 239.834, -29.9981, 0, 0, 1.00406, -41.4752, 1.00406, 138.525
1, 1800.00000, 239.738, -29.9846, 0, 0, 1.23774, -41.463, 1.23774, 138.537
1, 2100.00000, 239.743, -29.9693, 0, 0, 0.974684, -41.4477, 0.974684, 138.552
1, 2400.00000, 239.7, -29.9564, 0, 0, 0.821605, -41.4348, 0.821605, 138.565
1, 2700.00000, 239.755, -29.9477, 0, 0, 0.471571, -41.4261, 0.471571, 138.574
1, 3000.00000, 239.836, -29.9459, 0, 0, 0.238258, -41.4243, 0.238258, 138.576
1, 3300.00000, 239.831, -29.9342, 0, 0, 0.238263, -41.4126, 0.238263, 138.587
2, 0.00000, 239.761, -29.9462, 0, 0, 0.238331, -41.4244, 0.238331, 138.576
2, 300.00000, 239.704, -29.999, 0, 0, 0.238388, -41.4771, 0.238388, 138.523
2, 600.00000, 239.785, -29.9975, 0, 0, 0.238309, -41.4758, 0.238309, 138.524
2, 900.00000, 239.755, -29.9912, 0, 0, 0.238339, -41.4696, 0.238339, 138.53
2, 1200.00000, 239.637, -29.9953, 0, 0, 0.851626, -41.4736, 0.851626, 138.526
2, 1500.00000, 239.664, -29.994, 0, 0, 1.00481, -41.4724, 1.00481, 138.528
2, 1800.00000, 239.753, -30.0287, 0, 0, 1.00444, -41.5067, 1.00444, 138.493
2, 2100.00000, 239.61, -29.9942, 0, 0, 1.00503, -41.4727, 1.00503, 138.527
2, 2400.00000, 239.717, -29.9924, 0, 0, 0.698104, -41.4708, 0.698104, 138.529
2, 2700.00000, 239.855, -29.9805, 0, 0, 0.238239, -41.4589, 0.238239, 138.541
2, 3000.00000, 239.688, -29.9769, 0, 0, 0.821644, -41.4553, 0.821644, 138.545
2, 3300.00000, 239.579, -29.9681, 0, 0, 0.822017, -41.4465, 0.822017, 138.554
3, 0.00000, 239.584, -29.9643, 0, 0, 0.705304, -41.4427, 0.705304, 138.557
3, 300.00000, 239.56, -29.9813, 0, 0, 0.238532, -41.4596, 0.238532, 138.54
3, 600.00000, 239.523, -29.9841, 0, 0, 0.238569, -41.4624, 0.238569, 138.538
3, 900.00000, 239.707, -29.9871, 0, 0, 0.238388, -41.4654, 0.238388, 138.535
3, 1200.00000, 239.844, -30.0028, 0, 0, 0.238251, -41.481, 0.238251, 138.519
3, 1500.00000, 239.846, -29.9946, 0, 0, 0.238249, -41.4729, 0.238249, 138.527
3, 1800.00000, 239.643, -30.0004, 0, 0, 0.238449, -41.4788, 0.238449, 138.521
3, 2100.00000, 239.555, -30.0189, 0, 0, 0.238536, -41.4972, 0.238536, 138.503
3, 2400.00000, 239.604, -30.0026, 0, 0, 0.238489, -41.481, 0.238489, 138.519
3, 2700.00000, 239.638, -29.9982, 0, 0, 0.238456, -41.4766, 0.238456, 138.523
3, 3000.00000, 239.78, -29.9964, 0, 0, 0.238315, -41.4747, 0.238315, 138.525
3, 3300.00000, 239.862, -29.9892, 0, 0, 0.238233, -41.4676, 0.238233, 138.532
4, 0.00000, 239.828, -29.9911, 0, 0, 0.974338, -41.4694, 0.974338, 138.531
